wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4371;1064;5435;1.14;0.28;1.42;10;2;8;6562;0;0;15642;5710;9884;48;t00;2022-09-16
dolnoœl¹skie;91;23;114;0.31;0.08;0.39;4;0;4;129;0;0;417;122;294;1;t02;2022-09-16
kujawsko-pomorskie;130;38;168;0.63;0.18;0.81;0;0;0;221;0;0;603;176;425;2;t04;2022-09-16
lubelskie;235;84;319;1.12;0.40;1.52;0;0;0;311;0;0;947;333;610;4;t06;2022-09-16
lubuskie;41;14;55;0.41;0.14;0.54;0;0;0;76;0;0;231;55;175;1;t08;2022-09-16
³ódzkie;127;32;159;0.52;0.13;0.65;0;0;0;173;0;0;526;170;355;1;t10;2022-09-16
ma³opolskie;152;39;191;0.45;0.11;0.56;1;1;0;265;0;0;756;201;549;6;t12;2022-09-16
mazowieckie;365;92;457;0.67;0.17;0.84;1;0;1;486;0;0;1617;497;1116;4;t14;2022-09-16
opolskie;39;13;52;0.40;0.13;0.53;1;0;1;41;0;0;251;57;194;0;t16;2022-09-16
podkarpackie;150;33;183;0.71;0.16;0.86;0;0;0;180;0;0;579;200;378;1;t18;2022-09-16
podlaskie;98;26;124;0.83;0.22;1.05;0;0;0;146;0;0;338;139;197;2;t20;2022-09-16
pomorskie;112;35;147;0.48;0.15;0.63;0;0;0;135;0;0;594;160;430;4;t22;2022-09-16
œl¹skie;137;54;191;0.30;0.12;0.42;1;0;1;186;0;0;729;214;513;2;t24;2022-09-16
œwiêtokrzyskie;127;22;149;1.03;0.18;1.21;0;0;0;163;0;0;448;156;291;1;t26;2022-09-16
warmiñsko-mazurskie;92;29;121;0.65;0.20;0.85;0;0;0;171;0;0;470;132;335;3;t28;2022-09-16
wielkopolskie;192;49;241;0.55;0.14;0.69;0;0;0;197;0;0;675;257;415;3;t30;2022-09-16
zachodniopomorskie;90;19;109;0.53;0.11;0.64;2;1;1;115;0;0;393;123;270;0;t32;2022-09-16
