wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11547;1437;12984;3.01;0.37;3.39;269;89;180;21956;21361;99324;85962;14360;70665;937;t00;2022-02-28
dolnoœl¹skie;794;81;875;2.74;0.28;3.02;29;12;17;1535;1612;7271;5742;977;4712;53;t02;2022-02-28
kujawsko-pomorskie;1294;178;1472;6.25;0.86;7.11;14;3;11;2239;2200;8744;5975;1578;4329;68;t04;2022-02-28
lubelskie;786;90;876;3.74;0.43;4.16;22;6;16;1208;1153;4650;5073;965;4061;47;t06;2022-02-28
lubuskie;414;44;458;4.10;0.44;4.53;4;3;1;955;818;4564;2522;497;2001;24;t08;2022-02-28
³ódzkie;682;81;763;2.79;0.33;3.12;15;0;15;1246;1170;5072;5902;895;4955;52;t10;2022-02-28
ma³opolskie;595;59;654;1.74;0.17;1.92;15;3;12;1292;1125;6014;5290;706;4525;59;t12;2022-02-28
mazowieckie;1807;216;2023;3.33;0.40;3.73;36;14;22;2950;3357;17774;13578;2240;11169;169;t14;2022-02-28
opolskie;167;19;186;1.70;0.19;1.90;6;2;4;480;400;2176;2043;226;1804;13;t16;2022-02-28
podkarpackie;155;18;173;0.73;0.08;0.81;6;2;4;393;352;2082;3282;201;3068;13;t18;2022-02-28
podlaskie;272;35;307;2.31;0.30;2.61;7;0;7;648;489;2441;2276;349;1917;10;t20;2022-02-28
pomorskie;621;90;711;2.65;0.38;3.03;9;3;6;1257;1128;5419;5033;768;4156;109;t22;2022-02-28
œl¹skie;617;86;703;1.37;0.19;1.56;55;25;30;1566;1419;6619;8278;820;7373;85;t24;2022-02-28
œwiêtokrzyskie;356;33;389;2.89;0.27;3.16;7;1;6;702;647;3016;2355;426;1900;29;t26;2022-02-28
warmiñsko-mazurskie;618;104;722;4.35;0.73;5.08;14;9;5;1243;955;4214;3857;791;3035;31;t28;2022-02-28
wielkopolskie;1521;199;1720;4.35;0.57;4.91;16;4;12;2706;3065;12692;7944;1852;6003;89;t30;2022-02-28
zachodniopomorskie;772;103;875;4.56;0.61;5.17;14;2;12;1496;1420;6063;4651;975;3598;78;t32;2022-02-28
