wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;73;0.02;1;0;1;350;235;63678;27606;98;27446;62;t00;2021-06-20
dolnoœl¹skie;5;0.02;0;0;0;14;16;4103;1523;5;1515;3;t02;2021-06-20
kujawsko-pomorskie;4;0.02;0;0;0;18;13;1381;1012;6;997;9;t04;2021-06-20
lubelskie;9;0.04;0;0;0;13;24;5777;972;11;958;3;t06;2021-06-20
lubuskie;0;0;0;0;0;4;7;1185;599;0;598;1;t08;2021-06-20
³ódzkie;4;0.02;0;0;0;140;21;5183;1611;5;1601;5;t10;2021-06-20
ma³opolskie;6;0.02;0;0;0;19;16;3090;2579;7;2562;10;t12;2021-06-20
mazowieckie;6;0.01;0;0;0;11;38;23862;5016;13;4996;7;t14;2021-06-20
opolskie;3;0.03;0;0;0;6;6;1187;571;7;564;0;t16;2021-06-20
podkarpackie;4;0.02;0;0;0;8;4;1408;1393;5;1386;2;t18;2021-06-20
podlaskie;6;0.05;0;0;0;2;9;794;582;6;576;0;t20;2021-06-20
pomorskie;3;0.01;0;0;0;12;7;2935;1938;3;1926;9;t22;2021-06-20
œl¹skie;8;0.02;0;0;0;37;24;3538;3390;13;3374;3;t24;2021-06-20
œwiêtokrzyskie;4;0.03;0;0;0;2;5;2591;740;4;735;1;t26;2021-06-20
warmiñsko-mazurskie;2;0.01;0;0;0;1;5;883;627;3;623;1;t28;2021-06-20
wielkopolskie;6;0.02;0;0;0;22;24;3937;1775;6;1767;2;t30;2021-06-20
zachodniopomorskie;1;0.01;1;0;1;41;15;1793;992;2;988;2;t32;2021-06-20
