wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;37;20;57;0.01;0.01;0.01;1;0;1;470;0;0;1783;63;1718;2;t00;2024-03-19
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;31;0;0;107;0;107;0;t02;2024-03-19
kujawsko-pomorskie;2;1;3;0.01;0.00;0.01;0;0;0;26;0;0;128;3;124;1;t04;2024-03-19
lubelskie;8;5;13;0.04;0.02;0.06;0;0;0;41;0;0;124;17;107;0;t06;2024-03-19
lubuskie;0;2;2;0;0.02;0.02;0;0;0;15;0;0;25;4;21;0;t08;2024-03-19
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;23;0;0;78;1;77;0;t10;2024-03-19
ma³opolskie;3;0;3;0.01;0;0.01;0;0;0;57;0;0;90;3;87;0;t12;2024-03-19
mazowieckie;10;7;17;0.02;0.01;0.03;0;0;0;75;0;0;503;17;486;0;t14;2024-03-19
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;3;0;0;36;2;34;0;t16;2024-03-19
podkarpackie;2;1;3;0.01;0.00;0.01;0;0;0;29;0;0;66;3;63;0;t18;2024-03-19
podlaskie;1;0;1;0.01;0;0.01;0;0;0;18;0;0;64;1;63;0;t20;2024-03-19
pomorskie;3;0;3;0.01;0;0.01;0;0;0;30;0;0;123;3;119;1;t22;2024-03-19
œl¹skie;1;1;2;0.00;0.00;0.00;0;0;0;59;0;0;145;2;143;0;t24;2024-03-19
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;7;0;0;11;0;11;0;t26;2024-03-19
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;19;0;0;50;1;49;0;t28;2024-03-19
wielkopolskie;2;1;3;0.01;0.00;0.01;1;0;1;8;0;0;70;3;67;0;t30;2024-03-19
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;29;0;0;89;1;88;0;t32;2024-03-19
