wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1833;298;2131;0.48;0.08;0.56;0;0;0;2179;5;0;7532;2262;5255;15;t00;2022-07-15
dolnoœl¹skie;69;20;89;0.24;0.07;0.31;0;0;0;102;1;0;269;96;172;1;t02;2022-07-15
kujawsko-pomorskie;34;18;52;0.16;0.09;0.25;0;0;0;69;0;0;218;57;161;0;t04;2022-07-15
lubelskie;46;13;59;0.22;0.06;0.28;0;0;0;69;0;0;342;65;277;0;t06;2022-07-15
lubuskie;17;5;22;0.17;0.05;0.22;0;0;0;24;0;0;101;25;75;1;t08;2022-07-15
³ódzkie;45;19;64;0.18;0.08;0.26;0;0;0;99;0;0;231;67;163;1;t10;2022-07-15
ma³opolskie;89;25;114;0.26;0.07;0.33;0;0;0;129;1;0;404;121;282;1;t12;2022-07-15
mazowieckie;172;55;227;0.32;0.10;0.42;0;0;0;251;1;0;1107;242;864;1;t14;2022-07-15
opolskie;22;10;32;0.22;0.10;0.33;0;0;0;22;0;0;147;34;113;0;t16;2022-07-15
podkarpackie;22;9;31;0.10;0.04;0.15;0;0;0;40;0;0;235;32;202;1;t18;2022-07-15
podlaskie;27;5;32;0.23;0.04;0.27;0;0;0;58;0;0;169;33;136;0;t20;2022-07-15
pomorskie;74;17;91;0.32;0.07;0.39;0;0;0;92;2;0;314;98;216;0;t22;2022-07-15
œl¹skie;114;46;160;0.25;0.10;0.35;0;0;0;179;0;0;488;172;312;4;t24;2022-07-15
œwiêtokrzyskie;38;12;50;0.31;0.10;0.41;0;0;0;37;0;0;194;54;138;2;t26;2022-07-15
warmiñsko-mazurskie;36;8;44;0.25;0.06;0.31;0;0;0;43;0;0;191;54;137;0;t28;2022-07-15
wielkopolskie;76;21;97;0.22;0.06;0.28;0;0;0;100;0;0;357;109;248;0;t30;2022-07-15
zachodniopomorskie;50;11;61;0.30;0.06;0.36;0;0;0;65;0;0;188;68;120;0;t32;2022-07-15
