wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;28;14;42;0.01;0.00;0.01;0;0;0;80;0;0;568;42;526;0;t00;2024-06-14
dolnoœl¹skie;4;0;4;0.01;0;0.01;0;0;0;4;0;0;11;4;7;0;t02;2024-06-14
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;2;0;0;14;0;14;0;t04;2024-06-14
lubelskie;2;2;4;0.01;0.01;0.02;0;0;0;14;0;0;22;4;18;0;t06;2024-06-14
lubuskie;0;1;1;0;0.01;0.01;0;0;0;1;0;0;10;1;9;0;t08;2024-06-14
³ódzkie;0;0;0;0;0;0;0;0;0;3;0;0;12;0;12;0;t10;2024-06-14
ma³opolskie;1;1;2;0.00;0.00;0.01;0;0;0;4;0;0;22;2;20;0;t12;2024-06-14
mazowieckie;9;4;13;0.02;0.01;0.02;0;0;0;12;0;0;330;13;317;0;t14;2024-06-14
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;t16;2024-06-14
podkarpackie;2;1;3;0.01;0.00;0.01;0;0;0;4;0;0;6;3;3;0;t18;2024-06-14
podlaskie;2;2;4;0.02;0.02;0.03;0;0;0;9;0;0;21;4;17;0;t20;2024-06-14
pomorskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;7;1;6;0;t22;2024-06-14
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;7;0;0;26;1;25;0;t24;2024-06-14
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;2;0;0;4;1;3;0;t26;2024-06-14
warmiñsko-mazurskie;1;1;2;0.01;0.01;0.01;0;0;0;8;0;0;16;2;14;0;t28;2024-06-14
wielkopolskie;2;2;4;0.01;0.01;0.01;0;0;0;3;0;0;13;4;9;0;t30;2024-06-14
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;6;0;0;12;1;11;0;t32;2024-06-14
