wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;32109;3668;35777;8.37;0.96;9.33;290;72;218;28590;62674;503515;132332;38221;91260;2851;t00;2022-02-10
dolnoœl¹skie;2516;240;2756;8.68;0.83;9.51;16;6;10;1862;4524;31671;9120;2942;5888;290;t02;2022-02-10
kujawsko-pomorskie;3288;426;3714;15.89;2.06;17.95;9;2;7;2526;3677;39235;10323;4096;5996;231;t04;2022-02-10
lubelskie;1677;190;1867;7.97;0.90;8.88;16;1;15;1591;3560;26223;7661;2000;5612;49;t06;2022-02-10
lubuskie;1131;128;1259;11.20;1.27;12.46;11;5;6;1122;1166;18535;4081;1334;2633;114;t08;2022-02-10
³ódzkie;1875;195;2070;7.66;0.80;8.45;25;12;13;1711;4191;31663;8625;2269;6236;120;t10;2022-02-10
ma³opolskie;1787;205;1992;5.23;0.60;5.83;41;13;28;1658;4682;36011;8122;2113;5835;174;t12;2022-02-10
mazowieckie;4166;409;4575;7.67;0.75;8.43;27;11;16;3456;8526;64616;19419;4948;14007;464;t14;2022-02-10
opolskie;825;109;934;8.41;1.11;9.52;8;2;6;672;1704;11691;3358;988;2282;88;t16;2022-02-10
podkarpackie;701;77;778;3.30;0.36;3.66;36;3;33;883;2739;20303;4531;841;3665;25;t18;2022-02-10
podlaskie;663;72;735;5.63;0.61;6.25;5;0;5;849;1622;10905;2947;790;2095;62;t20;2022-02-10
pomorskie;2001;250;2251;8.53;1.07;9.59;8;4;4;2057;4457;34507;9069;2357;6421;291;t22;2022-02-10
œl¹skie;3051;396;3447;6.77;0.88;7.65;30;2;28;2755;8800;56188;13512;3669;9481;362;t24;2022-02-10
œwiêtokrzyskie;1038;117;1155;8.44;0.95;9.39;23;3;20;977;1539;15844;3821;1233;2498;90;t26;2022-02-10
warmiñsko-mazurskie;1039;137;1176;7.31;0.96;8.28;7;2;5;1195;2315;14615;4612;1231;3323;58;t28;2022-02-10
wielkopolskie;4415;522;4937;12.61;1.49;14.10;5;2;3;3456;6264;72369;14276;5162;8845;269;t30;2022-02-10
zachodniopomorskie;1799;194;1993;10.62;1.15;11.77;23;4;19;1769;2782;18925;6851;2097;4612;142;t32;2022-02-10
