wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;267;84;351;0.07;0.02;0.09;9;3;6;647;0;0;4636;406;4222;8;t00;2023-04-25
dolnoœl¹skie;14;2;16;0.05;0.01;0.06;1;1;0;30;0;0;181;18;163;0;t02;2023-04-25
kujawsko-pomorskie;15;4;19;0.07;0.02;0.09;0;0;0;44;0;0;228;20;208;0;t04;2023-04-25
lubelskie;30;10;40;0.14;0.05;0.19;1;0;1;50;0;0;467;41;426;0;t06;2023-04-25
lubuskie;6;3;9;0.06;0.03;0.09;1;0;1;13;0;0;76;10;66;0;t08;2023-04-25
³ódzkie;13;3;16;0.05;0.01;0.07;0;0;0;55;0;0;175;18;156;1;t10;2023-04-25
ma³opolskie;23;7;30;0.07;0.02;0.09;0;0;0;76;0;0;326;32;294;0;t12;2023-04-25
mazowieckie;38;13;51;0.07;0.02;0.09;0;0;0;62;0;0;848;52;796;0;t14;2023-04-25
opolskie;4;2;6;0.04;0.02;0.06;0;0;0;3;0;0;205;8;196;1;t16;2023-04-25
podkarpackie;9;5;14;0.04;0.02;0.07;0;0;0;48;0;0;255;17;238;0;t18;2023-04-25
podlaskie;12;4;16;0.10;0.03;0.14;0;0;0;38;0;0;173;22;151;0;t20;2023-04-25
pomorskie;17;3;20;0.07;0.01;0.09;0;0;0;32;0;0;189;29;160;0;t22;2023-04-25
œl¹skie;30;7;37;0.07;0.02;0.08;2;1;1;77;0;0;397;46;351;0;t24;2023-04-25
œwiêtokrzyskie;9;2;11;0.07;0.02;0.09;0;0;0;9;0;0;110;14;96;0;t26;2023-04-25
warmiñsko-mazurskie;13;4;17;0.09;0.03;0.12;1;0;1;28;0;0;227;18;209;0;t28;2023-04-25
wielkopolskie;10;4;14;0.03;0.01;0.04;3;1;2;27;0;0;169;20;145;4;t30;2023-04-25
zachodniopomorskie;14;10;24;0.08;0.06;0.14;0;0;0;54;0;0;253;25;228;0;t32;2023-04-25
