wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;455;45;500;0.12;0.01;0.13;11;3;8;807;45;0;9835;586;9224;25;t00;2022-05-11
dolnoœl¹skie;32;2;34;0.11;0.01;0.12;1;0;1;54;1;0;509;43;466;0;t02;2022-05-11
kujawsko-pomorskie;20;2;22;0.10;0.01;0.11;0;0;0;42;4;0;354;23;331;0;t04;2022-05-11
lubelskie;24;2;26;0.11;0.01;0.12;1;0;1;52;3;0;632;30;601;1;t06;2022-05-11
lubuskie;7;2;9;0.07;0.02;0.09;0;0;0;16;0;0;181;12;167;2;t08;2022-05-11
³ódzkie;27;7;34;0.11;0.03;0.14;1;0;1;45;8;0;498;36;462;0;t10;2022-05-11
ma³opolskie;44;4;48;0.13;0.01;0.14;2;1;1;93;3;0;859;54;803;2;t12;2022-05-11
mazowieckie;94;8;102;0.17;0.01;0.19;3;2;1;172;4;0;1937;116;1818;3;t14;2022-05-11
opolskie;18;0;18;0.18;0;0.18;1;0;1;23;1;0;244;22;222;0;t16;2022-05-11
podkarpackie;23;2;25;0.11;0.01;0.12;0;0;0;21;4;0;521;30;489;2;t18;2022-05-11
podlaskie;28;1;29;0.24;0.01;0.25;0;0;0;41;3;0;332;36;295;1;t20;2022-05-11
pomorskie;27;1;28;0.12;0.00;0.12;1;0;1;44;1;0;578;33;542;3;t22;2022-05-11
œl¹skie;54;4;58;0.12;0.01;0.13;0;0;0;85;5;0;911;69;840;2;t24;2022-05-11
œwiêtokrzyskie;12;1;13;0.10;0.01;0.11;0;0;0;35;3;0;342;16;324;2;t26;2022-05-11
warmiñsko-mazurskie;10;1;11;0.07;0.01;0.08;0;0;0;22;0;0;415;15;400;0;t28;2022-05-11
wielkopolskie;11;6;17;0.03;0.02;0.05;0;0;0;33;4;0;512;21;490;1;t30;2022-05-11
zachodniopomorskie;15;2;17;0.09;0.01;0.10;1;0;1;29;1;0;334;20;309;5;t32;2022-05-11
