wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1002;95;1097;0.26;0.02;0.29;27;8;19;1691;72;0;14387;1231;13112;44;t00;2022-04-21
dolnoœl¹skie;85;7;92;0.29;0.02;0.32;2;1;1;123;10;0;892;106;784;2;t02;2022-04-21
kujawsko-pomorskie;28;3;31;0.14;0.01;0.15;1;1;0;76;1;0;489;34;454;1;t04;2022-04-21
lubelskie;67;9;76;0.32;0.04;0.36;0;0;0;123;4;0;983;84;897;2;t06;2022-04-21
lubuskie;20;2;22;0.20;0.02;0.22;1;1;0;35;1;0;344;24;319;1;t08;2022-04-21
³ódzkie;63;3;66;0.26;0.01;0.27;3;1;2;91;9;0;744;72;671;1;t10;2022-04-21
ma³opolskie;90;11;101;0.26;0.03;0.30;1;0;1;184;14;0;1106;109;993;4;t12;2022-04-21
mazowieckie;170;25;195;0.31;0.05;0.36;9;2;7;311;9;0;2767;224;2538;5;t14;2022-04-21
opolskie;37;5;42;0.38;0.05;0.43;0;0;0;40;0;0;366;49;316;1;t16;2022-04-21
podkarpackie;40;2;42;0.19;0.01;0.20;1;0;1;47;9;0;710;50;657;3;t18;2022-04-21
podlaskie;39;2;41;0.33;0.02;0.35;0;0;0;71;3;0;377;44;333;0;t20;2022-04-21
pomorskie;68;6;74;0.29;0.03;0.32;2;1;1;143;2;0;908;80;825;3;t22;2022-04-21
œl¹skie;112;8;120;0.25;0.02;0.27;1;1;0;168;1;0;1222;135;1082;5;t24;2022-04-21
œwiêtokrzyskie;18;4;22;0.15;0.03;0.18;0;0;0;41;0;0;371;24;345;2;t26;2022-04-21
warmiñsko-mazurskie;33;3;36;0.23;0.02;0.25;0;0;0;73;3;0;527;40;486;1;t28;2022-04-21
wielkopolskie;61;4;65;0.17;0.01;0.19;2;0;2;76;3;0;727;74;649;4;t30;2022-04-21
zachodniopomorskie;37;1;38;0.22;0.01;0.22;4;0;4;88;3;0;804;48;750;6;t32;2022-04-21
