wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;314;22;336;0.08;0.01;0.09;13;4;9;616;34;0;9128;392;8720;16;t00;2022-05-20
dolnoœl¹skie;25;3;28;0.09;0.01;0.10;0;0;0;34;5;0;479;31;448;0;t02;2022-05-20
kujawsko-pomorskie;12;1;13;0.06;0.00;0.06;0;0;0;22;0;0;275;14;261;0;t04;2022-05-20
lubelskie;17;2;19;0.08;0.01;0.09;1;1;0;52;1;0;540;22;516;2;t06;2022-05-20
lubuskie;4;0;4;0.04;0;0.04;0;0;0;6;0;0;118;5;113;0;t08;2022-05-20
³ódzkie;13;1;14;0.05;0.00;0.06;2;1;1;28;2;0;339;16;323;0;t10;2022-05-20
ma³opolskie;30;2;32;0.09;0.01;0.09;0;0;0;69;0;0;849;35;812;2;t12;2022-05-20
mazowieckie;60;8;68;0.11;0.01;0.13;5;2;3;113;5;0;1641;80;1560;1;t14;2022-05-20
opolskie;13;0;13;0.13;0;0.13;1;0;1;24;2;0;243;17;226;0;t16;2022-05-20
podkarpackie;20;0;20;0.09;0;0.09;2;0;2;24;3;0;720;26;693;1;t18;2022-05-20
podlaskie;16;2;18;0.14;0.02;0.15;0;0;0;52;0;0;283;26;257;0;t20;2022-05-20
pomorskie;23;1;24;0.10;0.00;0.10;1;0;1;38;0;0;412;27;384;1;t22;2022-05-20
œl¹skie;36;2;38;0.08;0.00;0.08;0;0;0;73;0;0;884;43;838;3;t24;2022-05-20
œwiêtokrzyskie;8;0;8;0.07;0;0.07;1;0;1;18;9;0;248;9;236;3;t26;2022-05-20
warmiñsko-mazurskie;9;0;9;0.06;0;0.06;0;0;0;19;0;0;248;9;239;0;t28;2022-05-20
wielkopolskie;13;0;13;0.04;0;0.04;0;0;0;30;7;0;526;15;511;0;t30;2022-05-20
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;13;0;0;232;6;225;1;t32;2022-05-20
