wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3695;839;4534;0.96;0.22;1.18;25;7;18;5752;0;0;14812;4847;9911;54;t00;2022-09-23
dolnoœl¹skie;93;37;130;0.32;0.13;0.45;0;0;0;156;0;0;473;136;337;0;t02;2022-09-23
kujawsko-pomorskie;123;43;166;0.59;0.21;0.80;1;0;1;306;0;0;654;176;476;2;t04;2022-09-23
lubelskie;142;67;209;0.68;0.32;0.99;0;0;0;280;0;0;870;237;632;1;t06;2022-09-23
lubuskie;35;15;50;0.35;0.15;0.49;1;1;0;93;0;0;198;55;143;0;t08;2022-09-23
³ódzkie;140;69;209;0.57;0.28;0.85;1;0;1;282;0;0;635;229;399;7;t10;2022-09-23
ma³opolskie;132;49;181;0.39;0.14;0.53;0;0;0;313;0;0;727;196;529;2;t12;2022-09-23
mazowieckie;325;142;467;0.60;0.26;0.86;4;2;2;570;0;0;1918;531;1381;6;t14;2022-09-23
opolskie;47;19;66;0.48;0.19;0.67;3;0;3;80;0;0;271;75;195;1;t16;2022-09-23
podkarpackie;104;35;139;0.49;0.16;0.65;4;3;1;150;0;0;411;149;261;1;t18;2022-09-23
podlaskie;86;40;126;0.73;0.34;1.07;2;0;2;185;0;0;418;163;254;1;t20;2022-09-23
pomorskie;123;32;155;0.52;0.14;0.66;1;0;1;231;0;0;665;165;498;2;t22;2022-09-23
œl¹skie;221;110;331;0.49;0.24;0.73;4;1;3;478;0;0;1115;354;754;7;t24;2022-09-23
œwiêtokrzyskie;72;33;105;0.59;0.27;0.85;0;0;0;174;0;0;441;115;320;6;t26;2022-09-23
warmiñsko-mazurskie;74;26;100;0.52;0.18;0.70;1;0;1;172;0;0;447;109;336;2;t28;2022-09-23
wielkopolskie;151;77;228;0.43;0.22;0.65;0;0;0;268;0;0;732;246;483;3;t30;2022-09-23
zachodniopomorskie;77;43;120;0.45;0.25;0.71;3;0;3;164;0;0;419;129;290;0;t32;2022-09-23
