wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1238;556;1794;0.32;0.14;0.47;2;2;0;1726;0;0;3962;1836;2124;2;t00;2024-09-26
dolnoœl¹skie;66;18;84;0.23;0.06;0.29;0;0;0;57;0;0;179;86;93;0;t02;2024-09-26
kujawsko-pomorskie;88;49;137;0.43;0.24;0.66;0;0;0;132;0;0;342;141;201;0;t04;2024-09-26
lubelskie;161;84;245;0.77;0.40;1.16;0;0;0;241;0;0;400;248;152;0;t06;2024-09-26
lubuskie;21;12;33;0.21;0.12;0.33;0;0;0;26;0;0;77;33;44;0;t08;2024-09-26
³ódzkie;44;23;67;0.18;0.09;0.27;0;0;0;101;0;0;152;73;79;0;t10;2024-09-26
ma³opolskie;84;38;122;0.25;0.11;0.36;0;0;0;136;0;0;280;123;156;1;t12;2024-09-26
mazowieckie;219;92;311;0.40;0.17;0.57;1;1;0;231;0;0;887;312;575;0;t14;2024-09-26
opolskie;27;8;35;0.28;0.08;0.36;0;0;0;23;0;0;79;36;43;0;t16;2024-09-26
podkarpackie;81;24;105;0.38;0.11;0.49;0;0;0;122;0;0;214;110;104;0;t18;2024-09-26
podlaskie;56;33;89;0.48;0.28;0.76;0;0;0;107;0;0;183;90;93;0;t20;2024-09-26
pomorskie;42;17;59;0.18;0.07;0.25;0;0;0;67;0;0;133;65;68;0;t22;2024-09-26
œl¹skie;112;44;156;0.25;0.10;0.35;1;1;0;147;0;0;343;158;184;1;t24;2024-09-26
œwiêtokrzyskie;56;21;77;0.46;0.17;0.63;0;0;0;63;0;0;107;82;25;0;t26;2024-09-26
warmiñsko-mazurskie;55;26;81;0.39;0.18;0.57;0;0;0;95;0;0;162;84;78;0;t28;2024-09-26
wielkopolskie;81;50;131;0.23;0.14;0.37;0;0;0;106;0;0;210;131;79;0;t30;2024-09-26
zachodniopomorskie;39;14;53;0.23;0.08;0.31;0;0;0;71;0;0;149;54;95;0;t32;2024-09-26
