wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;29;4;33;0.01;0.00;0.01;0;0;0;0;0;0;1390;36;1348;6;t00;2023-05-07
dolnoœl¹skie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;51;3;48;0;t02;2023-05-07
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;29;2;27;0;t04;2023-05-07
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;190;0;190;0;t06;2023-05-07
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;36;1;35;0;t08;2023-05-07
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;52;1;51;0;t10;2023-05-07
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;66;2;63;1;t12;2023-05-07
mazowieckie;5;0;5;0.01;0;0.01;0;0;0;0;0;0;385;5;379;1;t14;2023-05-07
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;62;0;61;1;t16;2023-05-07
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;86;1;85;0;t18;2023-05-07
podlaskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;47;2;45;0;t20;2023-05-07
pomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;45;3;41;1;t22;2023-05-07
œl¹skie;5;0;5;0.01;0;0.01;0;0;0;0;0;0;116;5;111;0;t24;2023-05-07
œwiêtokrzyskie;1;2;3;0.01;0.02;0.02;0;0;0;0;0;0;50;3;46;1;t26;2023-05-07
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;36;1;35;0;t28;2023-05-07
wielkopolskie;4;0;4;0.01;0;0.01;0;0;0;0;0;0;45;4;41;0;t30;2023-05-07
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;20;1;19;0;t32;2023-05-07
