wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;196;79;275;0.05;0.02;0.07;2;0;2;1489;0;0;3324;278;3043;3;t00;2024-12-16
dolnoœl¹skie;9;3;12;0.03;0.01;0.04;0;0;0;36;0;0;98;12;86;0;t02;2024-12-16
kujawsko-pomorskie;8;11;19;0.04;0.05;0.09;0;0;0;76;0;0;208;19;188;1;t04;2024-12-16
lubelskie;17;13;30;0.08;0.06;0.14;0;0;0;101;0;0;210;30;180;0;t06;2024-12-16
lubuskie;4;2;6;0.04;0.02;0.06;0;0;0;17;0;0;41;6;35;0;t08;2024-12-16
³ódzkie;9;1;10;0.04;0.00;0.04;0;0;0;41;0;0;91;10;81;0;t10;2024-12-16
ma³opolskie;15;2;17;0.04;0.01;0.05;1;0;1;179;0;0;359;17;342;0;t12;2024-12-16
mazowieckie;37;15;52;0.07;0.03;0.10;0;0;0;168;0;0;738;54;683;1;t14;2024-12-16
opolskie;2;2;4;0.02;0.02;0.04;1;0;1;18;0;0;102;4;98;0;t16;2024-12-16
podkarpackie;16;5;21;0.08;0.02;0.10;0;0;0;371;0;0;492;21;471;0;t18;2024-12-16
podlaskie;22;5;27;0.19;0.04;0.23;0;0;0;133;0;0;201;28;173;0;t20;2024-12-16
pomorskie;10;2;12;0.04;0.01;0.05;0;0;0;45;0;0;109;12;97;0;t22;2024-12-16
œl¹skie;10;5;15;0.02;0.01;0.03;0;0;0;179;0;0;317;15;301;1;t24;2024-12-16
œwiêtokrzyskie;8;3;11;0.07;0.02;0.09;0;0;0;22;0;0;63;11;52;0;t26;2024-12-16
warmiñsko-mazurskie;5;3;8;0.04;0.02;0.06;0;0;0;36;0;0;62;8;54;0;t28;2024-12-16
wielkopolskie;14;3;17;0.04;0.01;0.05;0;0;0;40;0;0;104;17;87;0;t30;2024-12-16
zachodniopomorskie;8;3;11;0.05;0.02;0.06;0;0;0;25;0;0;63;11;52;0;t32;2024-12-16
