wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;470;172;642;0.12;0.04;0.17;10;3;7;1430;0;0;3890;671;3209;10;t00;2024-01-19
dolnoœl¹skie;27;7;34;0.09;0.02;0.12;0;0;0;69;0;0;206;34;172;0;t02;2024-01-19
kujawsko-pomorskie;26;16;42;0.13;0.08;0.20;0;0;0;90;0;0;314;43;266;5;t04;2024-01-19
lubelskie;50;19;69;0.24;0.09;0.33;1;1;0;136;0;0;306;77;228;1;t06;2024-01-19
lubuskie;21;8;29;0.21;0.08;0.29;0;0;0;26;0;0;95;29;66;0;t08;2024-01-19
³ódzkie;18;3;21;0.07;0.01;0.09;0;0;0;66;0;0;147;21;126;0;t10;2024-01-19
ma³opolskie;45;13;58;0.13;0.04;0.17;2;1;1;201;0;0;319;58;260;1;t12;2024-01-19
mazowieckie;51;31;82;0.09;0.06;0.15;1;1;0;140;0;0;609;83;526;0;t14;2024-01-19
opolskie;16;4;20;0.16;0.04;0.20;0;0;0;21;0;0;91;20;71;0;t16;2024-01-19
podkarpackie;49;11;60;0.23;0.05;0.28;0;0;0;146;0;0;261;66;195;0;t18;2024-01-19
podlaskie;26;8;34;0.22;0.07;0.29;0;0;0;85;0;0;196;39;157;0;t20;2024-01-19
pomorskie;21;8;29;0.09;0.03;0.12;1;0;1;76;0;0;237;29;207;1;t22;2024-01-19
œl¹skie;46;17;63;0.10;0.04;0.14;2;0;2;184;0;0;407;67;340;0;t24;2024-01-19
œwiêtokrzyskie;12;4;16;0.10;0.03;0.13;0;0;0;29;0;0;59;16;43;0;t26;2024-01-19
warmiñsko-mazurskie;18;6;24;0.13;0.04;0.17;1;0;1;59;0;0;220;25;195;0;t28;2024-01-19
wielkopolskie;23;10;33;0.07;0.03;0.09;1;0;1;40;0;0;136;35;101;0;t30;2024-01-19
zachodniopomorskie;17;5;22;0.10;0.03;0.13;1;0;1;60;0;0;160;23;135;2;t32;2024-01-19
