wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;138;16;154;0.04;0.00;0.04;0;0;0;12;0;0;2528;171;2347;10;t00;2022-12-31
dolnoœl¹skie;9;1;10;0.03;0.00;0.03;0;0;0;0;0;0;90;11;79;0;t02;2022-12-31
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;90;5;84;1;t04;2022-12-31
lubelskie;4;0;4;0.02;0;0.02;0;0;0;1;0;0;139;5;134;0;t06;2022-12-31
lubuskie;4;0;4;0.04;0;0.04;0;0;0;0;0;0;68;4;64;0;t08;2022-12-31
³ódzkie;12;2;14;0.05;0.01;0.06;0;0;0;0;0;0;154;14;138;2;t10;2022-12-31
ma³opolskie;18;3;21;0.05;0.01;0.06;0;0;0;0;0;0;188;24;162;2;t12;2022-12-31
mazowieckie;14;0;14;0.03;0;0.03;0;0;0;2;0;0;493;16;476;1;t14;2022-12-31
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;44;2;42;0;t16;2022-12-31
podkarpackie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;117;7;110;0;t18;2022-12-31
podlaskie;6;3;9;0.05;0.03;0.08;0;0;0;2;0;0;73;10;63;0;t20;2022-12-31
pomorskie;5;1;6;0.02;0.00;0.03;0;0;0;0;0;0;126;7;119;0;t22;2022-12-31
œl¹skie;21;1;22;0.05;0.00;0.05;0;0;0;0;0;0;253;23;229;1;t24;2022-12-31
œwiêtokrzyskie;8;0;8;0.07;0;0.07;0;0;0;0;0;0;121;8;110;3;t26;2022-12-31
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;60;1;59;0;t28;2022-12-31
wielkopolskie;11;3;14;0.03;0.01;0.04;0;0;0;3;0;0;179;15;164;0;t30;2022-12-31
zachodniopomorskie;9;0;9;0.05;0;0.05;0;0;0;4;0;0;88;11;77;0;t32;2022-12-31
