wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;613;243;856;0.16;0.06;0.22;8;1;7;1336;0;0;4140;907;3227;6;t00;2024-01-10
dolnoœl¹skie;25;8;33;0.09;0.03;0.11;1;0;1;39;0;0;209;34;175;0;t02;2024-01-10
kujawsko-pomorskie;33;17;50;0.16;0.08;0.24;2;0;2;90;0;0;230;52;178;0;t04;2024-01-10
lubelskie;67;30;97;0.32;0.14;0.46;1;0;1;164;0;0;281;103;177;1;t06;2024-01-10
lubuskie;9;5;14;0.09;0.05;0.14;0;0;0;19;0;0;99;15;84;0;t08;2024-01-10
³ódzkie;20;6;26;0.08;0.02;0.11;0;0;0;65;0;0;139;27;112;0;t10;2024-01-10
ma³opolskie;72;27;99;0.21;0.08;0.29;0;0;0;147;0;0;371;103;268;0;t12;2024-01-10
mazowieckie;98;45;143;0.18;0.08;0.26;1;1;0;167;0;0;755;148;607;0;t14;2024-01-10
opolskie;9;8;17;0.09;0.08;0.17;0;0;0;16;0;0;79;17;62;0;t16;2024-01-10
podkarpackie;45;6;51;0.21;0.03;0.24;1;0;1;122;0;0;232;53;177;2;t18;2024-01-10
podlaskie;28;11;39;0.24;0.09;0.33;1;0;1;64;0;0;181;42;139;0;t20;2024-01-10
pomorskie;32;6;38;0.14;0.03;0.16;0;0;0;62;0;0;181;40;141;0;t22;2024-01-10
œl¹skie;44;27;71;0.10;0.06;0.16;0;0;0;160;0;0;357;74;282;1;t24;2024-01-10
œwiêtokrzyskie;23;10;33;0.19;0.08;0.27;0;0;0;34;0;0;91;34;57;0;t26;2024-01-10
warmiñsko-mazurskie;35;11;46;0.25;0.08;0.32;0;0;0;61;0;0;381;57;324;0;t28;2024-01-10
wielkopolskie;40;20;60;0.11;0.06;0.17;0;0;0;57;0;0;170;62;108;0;t30;2024-01-10
zachodniopomorskie;28;6;34;0.17;0.04;0.20;1;0;1;67;0;0;174;34;140;0;t32;2024-01-10
