wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;4;7;11;0.00;0.00;0.00;0;0;0;120;0;0;872;11;861;0;t00;2024-05-07
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;7;0;0;23;0;23;0;t02;2024-05-07
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;9;0;0;94;2;92;0;t04;2024-05-07
lubelskie;0;0;0;0;0;0;0;0;0;19;0;0;28;0;28;0;t06;2024-05-07
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t08;2024-05-07
³ódzkie;0;2;2;0;0.01;0.01;0;0;0;6;0;0;13;2;11;0;t10;2024-05-07
ma³opolskie;0;0;0;0;0;0;0;0;0;8;0;0;28;0;28;0;t12;2024-05-07
mazowieckie;0;1;1;0;0.00;0.00;0;0;0;14;0;0;358;1;357;0;t14;2024-05-07
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;28;0;28;0;t16;2024-05-07
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;11;0;0;32;2;30;0;t18;2024-05-07
podlaskie;0;0;0;0;0;0;0;0;0;3;0;0;28;0;28;0;t20;2024-05-07
pomorskie;0;0;0;0;0;0;0;0;0;9;0;0;49;0;49;0;t22;2024-05-07
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;15;0;0;42;2;40;0;t24;2024-05-07
œwiêtokrzyskie;0;1;1;0;0.01;0.01;0;0;0;1;0;0;2;1;1;0;t26;2024-05-07
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;12;0;0;47;0;47;0;t28;2024-05-07
wielkopolskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;19;1;18;0;t30;2024-05-07
zachodniopomorskie;0;0;0;0;0;0;0;0;0;5;0;0;33;0;33;0;t32;2024-05-07
