wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1560;350;1910;0.41;0.09;0.50;24;9;15;3568;0;0;11062;2116;8917;29;t00;2022-10-12
dolnoœl¹skie;119;24;143;0.41;0.08;0.49;4;1;3;213;0;0;617;150;466;1;t02;2022-10-12
kujawsko-pomorskie;87;23;110;0.42;0.11;0.53;0;0;0;232;0;0;543;116;426;1;t04;2022-10-12
lubelskie;85;23;108;0.40;0.11;0.51;1;0;1;269;0;0;888;119;765;4;t06;2022-10-12
lubuskie;27;7;34;0.27;0.07;0.34;0;0;0;57;0;0;203;36;167;0;t08;2022-10-12
³ódzkie;93;21;114;0.38;0.09;0.47;3;2;1;258;0;0;527;120;406;1;t10;2022-10-12
ma³opolskie;122;41;163;0.36;0.12;0.48;2;0;2;299;0;0;916;170;743;3;t12;2022-10-12
mazowieckie;226;39;265;0.42;0.07;0.49;1;1;0;475;0;0;1797;310;1485;2;t14;2022-10-12
opolskie;38;8;46;0.39;0.08;0.47;0;0;0;58;0;0;329;60;264;5;t16;2022-10-12
podkarpackie;72;11;83;0.34;0.05;0.39;2;1;1;144;0;0;451;88;362;1;t18;2022-10-12
podlaskie;49;13;62;0.42;0.11;0.53;1;0;1;160;0;0;373;67;306;0;t20;2022-10-12
pomorskie;76;22;98;0.32;0.09;0.42;0;0;0;188;0;0;506;105;397;4;t22;2022-10-12
œl¹skie;184;55;239;0.41;0.12;0.53;5;2;3;500;0;0;1171;263;907;1;t24;2022-10-12
œwiêtokrzyskie;53;6;59;0.43;0.05;0.48;0;0;0;135;0;0;420;74;343;3;t26;2022-10-12
warmiñsko-mazurskie;75;9;84;0.53;0.06;0.59;1;1;0;165;0;0;560;96;463;1;t28;2022-10-12
wielkopolskie;140;28;168;0.40;0.08;0.48;4;1;3;246;0;0;811;183;628;0;t30;2022-10-12
zachodniopomorskie;74;15;89;0.44;0.09;0.53;0;0;0;169;0;0;431;97;334;0;t32;2022-10-12
