wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;23;5;28;0.01;0.00;0.01;0;0;0;3;0;0;923;37;886;0;t00;2024-02-11
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;3;1;2;0;t02;2024-02-11
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;4;0;4;0;t04;2024-02-11
lubelskie;10;4;14;0.05;0.02;0.07;0;0;0;0;0;0;174;17;157;0;t06;2024-02-11
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t08;2024-02-11
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;t10;2024-02-11
ma³opolskie;0;1;1;0;0.00;0.00;0;0;0;1;0;0;11;1;10;0;t12;2024-02-11
mazowieckie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;358;3;355;0;t14;2024-02-11
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;0;t16;2024-02-11
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;9;2;7;0;t18;2024-02-11
podlaskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;52;3;49;0;t20;2024-02-11
pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;31;2;29;0;t22;2024-02-11
œl¹skie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;62;1;61;0;t24;2024-02-11
œwiêtokrzyskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;27;3;24;0;t26;2024-02-11
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;7;1;6;0;t28;2024-02-11
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;61;1;60;0;t30;2024-02-11
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t32;2024-02-11
