wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;249;54;303;0.06;0.01;0.08;1;1;0;10;0;0;2463;332;2121;10;t00;2023-03-25
dolnoœl¹skie;12;3;15;0.04;0.01;0.05;0;0;0;0;0;0;76;16;60;0;t02;2023-03-25
kujawsko-pomorskie;8;4;12;0.04;0.02;0.06;0;0;0;0;0;0;63;15;48;0;t04;2023-03-25
lubelskie;13;6;19;0.06;0.03;0.09;0;0;0;0;0;0;253;20;233;0;t06;2023-03-25
lubuskie;2;0;2;0.02;0;0.02;0;0;0;0;0;0;31;3;27;1;t08;2023-03-25
³ódzkie;11;1;12;0.04;0.00;0.05;0;0;0;0;0;0;122;16;104;2;t10;2023-03-25
ma³opolskie;17;1;18;0.05;0.00;0.05;0;0;0;0;0;0;146;18;127;1;t12;2023-03-25
mazowieckie;45;7;52;0.08;0.01;0.10;1;1;0;2;0;0;534;60;473;1;t14;2023-03-25
opolskie;9;1;10;0.09;0.01;0.10;0;0;0;0;0;0;71;10;61;0;t16;2023-03-25
podkarpackie;17;5;22;0.08;0.02;0.10;0;0;0;0;0;0;127;25;102;0;t18;2023-03-25
podlaskie;5;4;9;0.04;0.03;0.08;0;0;0;0;0;0;44;10;34;0;t20;2023-03-25
pomorskie;17;3;20;0.07;0.01;0.09;0;0;0;0;0;0;102;20;81;1;t22;2023-03-25
œl¹skie;19;5;24;0.04;0.01;0.05;0;0;0;1;0;0;244;26;217;1;t24;2023-03-25
œwiêtokrzyskie;14;6;20;0.11;0.05;0.16;0;0;0;0;0;0;92;22;70;0;t26;2023-03-25
warmiñsko-mazurskie;6;0;6;0.04;0;0.04;0;0;0;0;0;0;68;6;62;0;t28;2023-03-25
wielkopolskie;23;4;27;0.07;0.01;0.08;0;0;0;7;0;0;134;27;105;2;t30;2023-03-25
zachodniopomorskie;14;3;17;0.08;0.02;0.10;0;0;0;0;0;0;92;20;71;1;t32;2023-03-25
