wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;37;14;51;0.01;0.00;0.01;1;0;1;473;0;0;1544;56;1487;1;t00;2024-04-02
dolnoœl¹skie;1;1;2;0.00;0.00;0.01;0;0;0;40;0;0;111;2;109;0;t02;2024-04-02
kujawsko-pomorskie;4;0;4;0.02;0;0.02;0;0;0;24;0;0;94;4;90;0;t04;2024-04-02
lubelskie;6;2;8;0.03;0.01;0.04;0;0;0;58;0;0;134;9;125;0;t06;2024-04-02
lubuskie;0;0;0;0;0;0;0;0;0;10;0;0;27;0;27;0;t08;2024-04-02
³ódzkie;3;0;3;0.01;0;0.01;0;0;0;32;0;0;47;3;44;0;t10;2024-04-02
ma³opolskie;4;1;5;0.01;0.00;0.01;0;0;0;37;0;0;74;5;69;0;t12;2024-04-02
mazowieckie;5;2;7;0.01;0.00;0.01;0;0;0;60;0;0;438;9;428;1;t14;2024-04-02
opolskie;2;0;2;0.02;0;0.02;0;0;0;1;0;0;42;2;40;0;t16;2024-04-02
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;38;0;0;75;1;74;0;t18;2024-04-02
podlaskie;3;2;5;0.03;0.02;0.04;0;0;0;32;0;0;71;5;66;0;t20;2024-04-02
pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;21;0;0;67;2;65;0;t22;2024-04-02
œl¹skie;1;2;3;0.00;0.00;0.01;0;0;0;50;0;0;110;4;106;0;t24;2024-04-02
œwiêtokrzyskie;1;1;2;0.01;0.01;0.02;0;0;0;12;0;0;14;2;12;0;t26;2024-04-02
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;23;0;0;57;0;57;0;t28;2024-04-02
wielkopolskie;2;2;4;0.01;0.01;0.01;1;0;1;11;0;0;50;5;45;0;t30;2024-04-02
zachodniopomorskie;3;0;3;0.02;0;0.02;0;0;0;24;0;0;68;3;65;0;t32;2024-04-02
