wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;224;56;280;0.06;0.01;0.07;0;0;0;13;0;0;2026;300;1722;4;t00;2023-02-18
dolnoœl¹skie;12;0;12;0.04;0;0.04;0;0;0;0;0;0;107;12;95;0;t02;2023-02-18
kujawsko-pomorskie;6;0;6;0.03;0;0.03;0;0;0;0;0;0;43;7;36;0;t04;2023-02-18
lubelskie;7;4;11;0.03;0.02;0.05;0;0;0;0;0;0;161;11;150;0;t06;2023-02-18
lubuskie;2;2;4;0.02;0.02;0.04;0;0;0;0;0;0;23;4;18;1;t08;2023-02-18
³ódzkie;10;4;14;0.04;0.02;0.06;0;0;0;0;0;0;88;14;73;1;t10;2023-02-18
ma³opolskie;14;1;15;0.04;0.00;0.04;0;0;0;0;0;0;93;15;78;0;t12;2023-02-18
mazowieckie;43;12;55;0.08;0.02;0.10;0;0;0;4;0;0;480;59;420;1;t14;2023-02-18
opolskie;4;1;5;0.04;0.01;0.05;0;0;0;0;0;0;54;6;48;0;t16;2023-02-18
podkarpackie;14;4;18;0.07;0.02;0.08;0;0;0;0;0;0;83;18;65;0;t18;2023-02-18
podlaskie;4;4;8;0.03;0.03;0.07;0;0;0;0;0;0;32;8;23;1;t20;2023-02-18
pomorskie;10;1;11;0.04;0.00;0.05;0;0;0;0;0;0;64;12;52;0;t22;2023-02-18
œl¹skie;46;10;56;0.10;0.02;0.12;0;0;0;2;0;0;222;62;160;0;t24;2023-02-18
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;58;7;51;0;t26;2023-02-18
warmiñsko-mazurskie;4;2;6;0.03;0.01;0.04;0;0;0;2;0;0;33;7;26;0;t28;2023-02-18
wielkopolskie;16;7;23;0.05;0.02;0.07;0;0;0;5;0;0;200;24;176;0;t30;2023-02-18
zachodniopomorskie;9;2;11;0.05;0.01;0.06;0;0;0;0;0;0;86;12;74;0;t32;2023-02-18
