wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;210;26;236;0.05;0.01;0.06;4;0;4;452;18;0;5563;258;5296;9;t00;2022-06-02
dolnoœl¹skie;14;5;19;0.05;0.02;0.07;0;0;0;47;0;0;259;21;238;0;t02;2022-06-02
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;17;1;0;151;4;146;1;t04;2022-06-02
lubelskie;13;2;15;0.06;0.01;0.07;0;0;0;35;1;0;387;17;369;1;t06;2022-06-02
lubuskie;2;0;2;0.02;0;0.02;0;0;0;7;0;0;73;4;69;0;t08;2022-06-02
³ódzkie;7;3;10;0.03;0.01;0.04;0;0;0;37;0;0;244;10;234;0;t10;2022-06-02
ma³opolskie;19;1;20;0.06;0.00;0.06;0;0;0;45;4;0;501;22;479;0;t12;2022-06-02
mazowieckie;49;5;54;0.09;0.01;0.10;1;0;1;81;4;0;1151;56;1094;1;t14;2022-06-02
opolskie;2;0;2;0.02;0;0.02;0;0;0;7;0;0;80;2;78;0;t16;2022-06-02
podkarpackie;9;2;11;0.04;0.01;0.05;0;0;0;15;2;0;357;12;344;1;t18;2022-06-02
podlaskie;11;2;13;0.09;0.02;0.11;0;0;0;18;1;0;156;13;143;0;t20;2022-06-02
pomorskie;13;1;14;0.06;0.00;0.06;0;0;0;29;0;0;343;17;324;2;t22;2022-06-02
œl¹skie;27;4;31;0.06;0.01;0.07;0;0;0;61;1;0;519;36;482;1;t24;2022-06-02
œwiêtokrzyskie;3;0;3;0.02;0;0.02;2;0;2;10;1;0;190;3;187;0;t26;2022-06-02
warmiñsko-mazurskie;7;0;7;0.05;0;0.05;1;0;1;10;1;0;161;7;154;0;t28;2022-06-02
wielkopolskie;17;1;18;0.05;0.00;0.05;0;0;0;19;2;0;270;18;251;1;t30;2022-06-02
zachodniopomorskie;6;0;6;0.04;0;0.04;0;0;0;14;0;0;146;7;138;1;t32;2022-06-02
