wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;398;42;440;0.10;0.01;0.11;0;0;0;18;33;6;8131;593;7488;50;t00;2022-04-09
dolnoœl¹skie;28;2;30;0.10;0.01;0.10;0;0;0;2;1;0;392;35;353;4;t02;2022-04-09
kujawsko-pomorskie;6;2;8;0.03;0.01;0.04;0;0;0;0;1;0;265;10;251;4;t04;2022-04-09
lubelskie;26;3;29;0.12;0.01;0.14;0;0;0;0;0;0;373;46;327;0;t06;2022-04-09
lubuskie;11;2;13;0.11;0.02;0.13;0;0;0;0;0;0;213;29;179;5;t08;2022-04-09
³ódzkie;29;3;32;0.12;0.01;0.13;0;0;0;1;2;0;634;35;599;0;t10;2022-04-09
ma³opolskie;35;3;38;0.10;0.01;0.11;0;0;0;1;3;0;679;50;627;2;t12;2022-04-09
mazowieckie;80;12;92;0.15;0.02;0.17;0;0;0;5;12;3;1815;139;1655;21;t14;2022-04-09
opolskie;8;2;10;0.08;0.02;0.10;0;0;0;0;0;0;119;12;105;2;t16;2022-04-09
podkarpackie;24;3;27;0.11;0.01;0.13;0;0;0;2;0;0;367;31;335;1;t18;2022-04-09
podlaskie;7;0;7;0.06;0;0.06;0;0;0;0;1;0;159;7;152;0;t20;2022-04-09
pomorskie;17;1;18;0.07;0.00;0.08;0;0;0;2;0;0;513;22;489;2;t22;2022-04-09
œl¹skie;27;3;30;0.06;0.01;0.07;0;0;0;1;1;2;534;38;495;1;t24;2022-04-09
œwiêtokrzyskie;20;2;22;0.16;0.02;0.18;0;0;0;1;0;0;271;24;247;0;t26;2022-04-09
warmiñsko-mazurskie;15;0;15;0.11;0;0.11;0;0;0;0;2;0;206;18;187;1;t28;2022-04-09
wielkopolskie;21;2;23;0.06;0.01;0.07;0;0;0;3;10;0;408;27;378;3;t30;2022-04-09
zachodniopomorskie;19;2;21;0.11;0.01;0.12;0;0;0;0;0;1;407;39;367;1;t32;2022-04-09
