wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2693;582;3275;0.70;0.15;0.85;23;14;9;3635;0;0;10669;3488;7119;62;t00;2022-09-02
dolnoœl¹skie;93;13;106;0.32;0.04;0.37;2;0;2;85;0;0;327;113;214;0;t02;2022-09-02
kujawsko-pomorskie;78;17;95;0.38;0.08;0.46;1;1;0;105;0;0;311;96;200;15;t04;2022-09-02
lubelskie;112;38;150;0.53;0.18;0.71;0;0;0;137;0;0;702;168;531;3;t06;2022-09-02
lubuskie;28;7;35;0.28;0.07;0.35;0;0;0;31;0;0;139;37;101;1;t08;2022-09-02
³ódzkie;80;24;104;0.33;0.10;0.42;3;3;0;100;0;0;345;117;225;3;t10;2022-09-02
ma³opolskie;131;22;153;0.38;0.06;0.45;6;5;1;155;0;0;642;161;473;8;t12;2022-09-02
mazowieckie;204;54;258;0.38;0.10;0.48;0;0;0;232;0;0;1247;284;959;4;t14;2022-09-02
opolskie;39;8;47;0.40;0.08;0.48;1;0;1;53;0;0;253;52;199;2;t16;2022-09-02
podkarpackie;95;18;113;0.45;0.08;0.53;2;1;1;83;0;0;399;125;274;0;t18;2022-09-02
podlaskie;56;17;73;0.48;0.14;0.62;0;0;0;77;0;0;257;87;170;0;t20;2022-09-02
pomorskie;44;13;57;0.19;0.06;0.24;0;0;0;58;0;0;294;65;227;2;t22;2022-09-02
œl¹skie;105;27;132;0.23;0.06;0.29;4;3;1;102;0;0;626;148;475;3;t24;2022-09-02
œwiêtokrzyskie;69;12;81;0.56;0.10;0.66;0;0;0;83;0;0;295;89;201;5;t26;2022-09-02
warmiñsko-mazurskie;42;7;49;0.30;0.05;0.34;1;0;1;69;0;0;291;58;232;1;t28;2022-09-02
wielkopolskie;119;29;148;0.34;0.08;0.42;2;1;1;116;0;0;521;158;360;3;t30;2022-09-02
zachodniopomorskie;42;12;54;0.25;0.07;0.32;1;0;1;66;0;0;289;59;228;2;t32;2022-09-02
