wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3106;581;3687;0.81;0.15;0.96;14;4;10;3614;7;0;10814;3942;6833;39;t00;2022-07-29
dolnoœl¹skie;217;49;266;0.75;0.17;0.92;2;2;0;237;0;0;667;282;384;1;t02;2022-07-29
kujawsko-pomorskie;122;25;147;0.59;0.12;0.71;0;0;0;190;1;0;408;150;258;0;t04;2022-07-29
lubelskie;134;27;161;0.64;0.13;0.77;2;0;2;202;1;0;623;174;447;2;t06;2022-07-29
lubuskie;63;11;74;0.62;0.11;0.73;0;0;0;71;0;0;191;79;112;0;t08;2022-07-29
³ódzkie;191;40;231;0.78;0.16;0.94;2;1;1;214;0;0;588;247;335;6;t10;2022-07-29
ma³opolskie;276;48;324;0.81;0.14;0.95;2;1;1;314;0;0;835;338;494;3;t12;2022-07-29
mazowieckie;524;102;626;0.97;0.19;1.15;1;0;1;604;2;0;2066;656;1407;3;t14;2022-07-29
opolskie;68;10;78;0.69;0.10;0.80;1;0;1;51;1;0;284;86;196;2;t16;2022-07-29
podkarpackie;171;26;197;0.80;0.12;0.93;1;0;1;145;0;0;523;214;308;1;t18;2022-07-29
podlaskie;119;25;144;1.01;0.21;1.22;0;0;0;171;1;0;340;156;183;1;t20;2022-07-29
pomorskie;160;35;195;0.68;0.15;0.83;1;0;1;208;0;0;546;205;337;4;t22;2022-07-29
œl¹skie;325;80;405;0.72;0.18;0.90;0;0;0;457;0;0;1140;430;705;5;t24;2022-07-29
œwiêtokrzyskie;91;8;99;0.74;0.07;0.80;0;0;0;96;0;0;368;101;266;1;t26;2022-07-29
warmiñsko-mazurskie;102;18;120;0.72;0.13;0.84;0;0;0;110;0;0;387;133;254;0;t28;2022-07-29
wielkopolskie;197;47;244;0.56;0.13;0.70;0;0;0;223;1;0;677;261;410;6;t30;2022-07-29
zachodniopomorskie;147;30;177;0.87;0.18;1.05;2;0;2;154;0;0;484;216;266;2;t32;2022-07-29
