wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;481;75;556;0.13;0.02;0.14;0;0;0;18;0;0;3241;623;2604;14;t00;2022-08-28
dolnoœl¹skie;19;2;21;0.07;0.01;0.07;0;0;0;0;0;0;128;23;105;0;t02;2022-08-28
kujawsko-pomorskie;12;2;14;0.06;0.01;0.07;0;0;0;0;0;0;71;14;56;1;t04;2022-08-28
lubelskie;41;9;50;0.19;0.04;0.24;0;0;0;5;0;0;254;68;181;5;t06;2022-08-28
lubuskie;6;5;11;0.06;0.05;0.11;0;0;0;0;0;0;60;11;48;1;t08;2022-08-28
³ódzkie;30;4;34;0.12;0.02;0.14;0;0;0;3;0;0;168;35;133;0;t10;2022-08-28
ma³opolskie;31;2;33;0.09;0.01;0.10;0;0;0;1;0;0;223;37;186;0;t12;2022-08-28
mazowieckie;64;7;71;0.12;0.01;0.13;0;0;0;2;0;0;613;76;537;0;t14;2022-08-28
opolskie;12;2;14;0.12;0.02;0.14;0;0;0;0;0;0;65;19;46;0;t16;2022-08-28
podkarpackie;42;11;53;0.20;0.05;0.25;0;0;0;1;0;0;239;54;185;0;t18;2022-08-28
podlaskie;20;3;23;0.17;0.03;0.20;0;0;0;3;0;0;102;34;68;0;t20;2022-08-28
pomorskie;20;4;24;0.09;0.02;0.10;0;0;0;0;0;0;169;24;144;1;t22;2022-08-28
œl¹skie;67;12;79;0.15;0.03;0.18;0;0;0;1;0;0;342;85;254;3;t24;2022-08-28
œwiêtokrzyskie;22;2;24;0.18;0.02;0.20;0;0;0;1;0;0;201;27;174;0;t26;2022-08-28
warmiñsko-mazurskie;19;3;22;0.13;0.02;0.15;0;0;0;0;0;0;104;25;78;1;t28;2022-08-28
wielkopolskie;43;6;49;0.12;0.02;0.14;0;0;0;1;0;0;217;54;163;0;t30;2022-08-28
zachodniopomorskie;8;1;9;0.05;0.01;0.05;0;0;0;0;0;0;98;11;86;1;t32;2022-08-28
