wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1380;147;1527;0.36;0.04;0.40;31;8;23;2613;89;0;21137;1804;19280;53;t00;2022-04-19
dolnoœl¹skie;100;17;117;0.35;0.06;0.40;3;2;1;200;5;0;1085;161;923;1;t02;2022-04-19
kujawsko-pomorskie;48;6;54;0.23;0.03;0.26;1;0;1;160;7;0;754;65;687;2;t04;2022-04-19
lubelskie;126;9;135;0.60;0.04;0.64;2;0;2;189;11;0;1211;157;1052;2;t06;2022-04-19
lubuskie;34;0;34;0.34;0;0.34;0;0;0;59;1;0;426;35;390;1;t08;2022-04-19
³ódzkie;89;2;91;0.36;0.01;0.37;0;0;0;165;14;0;940;106;832;2;t10;2022-04-19
ma³opolskie;118;10;128;0.35;0.03;0.37;8;2;6;214;2;0;1283;133;1147;3;t12;2022-04-19
mazowieckie;249;30;279;0.46;0.06;0.51;4;1;3;443;9;0;3996;365;3609;22;t14;2022-04-19
opolskie;32;3;35;0.33;0.03;0.36;0;0;0;49;2;0;341;40;300;1;t16;2022-04-19
podkarpackie;52;6;58;0.24;0.03;0.27;0;0;0;70;5;0;1074;68;1002;4;t18;2022-04-19
podlaskie;55;4;59;0.47;0.03;0.50;0;0;0;99;3;0;2990;64;2924;2;t20;2022-04-19
pomorskie;75;17;92;0.32;0.07;0.39;7;0;7;209;3;0;1147;101;1043;3;t22;2022-04-19
œl¹skie;180;21;201;0.40;0.05;0.45;4;2;2;310;9;0;1309;220;1086;3;t24;2022-04-19
œwiêtokrzyskie;38;4;42;0.31;0.03;0.34;1;1;0;105;6;0;700;49;651;0;t26;2022-04-19
warmiñsko-mazurskie;33;4;37;0.23;0.03;0.26;0;0;0;89;4;0;929;42;887;0;t28;2022-04-19
wielkopolskie;56;5;61;0.16;0.01;0.17;0;0;0;127;3;0;1135;70;1063;2;t30;2022-04-19
zachodniopomorskie;68;9;77;0.40;0.05;0.45;1;0;1;124;5;0;851;94;754;3;t32;2022-04-19
