wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;870;381;1251;0.23;0.10;0.33;2;1;1;1417;0;0;3462;1298;2163;1;t00;2024-10-02
dolnoœl¹skie;35;22;57;0.12;0.08;0.20;0;0;0;60;0;0;157;57;100;0;t02;2024-10-02
kujawsko-pomorskie;59;30;89;0.29;0.14;0.43;0;0;0;110;0;0;264;92;171;1;t04;2024-10-02
lubelskie;112;46;158;0.53;0.22;0.75;0;0;0;164;0;0;261;163;98;0;t06;2024-10-02
lubuskie;17;10;27;0.17;0.10;0.27;0;0;0;27;0;0;58;27;31;0;t08;2024-10-02
³ódzkie;40;20;60;0.16;0.08;0.25;0;0;0;74;0;0;150;65;85;0;t10;2024-10-02
ma³opolskie;80;25;105;0.23;0.07;0.31;0;0;0;133;0;0;310;106;204;0;t12;2024-10-02
mazowieckie;129;59;188;0.24;0.11;0.35;0;0;0;164;0;0;684;196;488;0;t14;2024-10-02
opolskie;10;11;21;0.10;0.11;0.21;0;0;0;21;0;0;81;21;60;0;t16;2024-10-02
podkarpackie;83;20;103;0.39;0.09;0.48;0;0;0;116;0;0;242;109;133;0;t18;2024-10-02
podlaskie;35;19;54;0.30;0.16;0.46;0;0;0;78;0;0;161;58;103;0;t20;2024-10-02
pomorskie;35;15;50;0.15;0.06;0.21;1;0;1;62;0;0;180;53;127;0;t22;2024-10-02
œl¹skie;67;28;95;0.15;0.06;0.21;0;0;0;150;0;0;272;98;174;0;t24;2024-10-02
œwiêtokrzyskie;31;11;42;0.25;0.09;0.34;0;0;0;44;0;0;77;44;33;0;t26;2024-10-02
warmiñsko-mazurskie;31;18;49;0.22;0.13;0.34;0;0;0;73;0;0;117;50;67;0;t28;2024-10-02
wielkopolskie;68;32;100;0.19;0.09;0.29;1;1;0;72;0;0;205;102;103;0;t30;2024-10-02
zachodniopomorskie;33;13;46;0.19;0.08;0.27;0;0;0;68;0;0;163;49;114;0;t32;2024-10-02
