wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2451;980;3431;0.64;0.26;0.89;7;5;2;3307;0;0;10481;3635;6794;52;t00;2023-02-20
dolnoœl¹skie;108;46;154;0.37;0.16;0.53;0;0;0;130;0;0;479;158;317;4;t02;2023-02-20
kujawsko-pomorskie;166;84;250;0.80;0.41;1.21;0;0;0;259;0;0;675;258;409;8;t04;2023-02-20
lubelskie;185;97;282;0.88;0.46;1.34;0;0;0;259;0;0;925;289;635;1;t06;2023-02-20
lubuskie;51;16;67;0.50;0.16;0.66;1;1;0;88;0;0;221;71;150;0;t08;2023-02-20
³ódzkie;183;70;253;0.75;0.29;1.03;1;0;1;304;0;0;715;272;443;0;t10;2023-02-20
ma³opolskie;218;56;274;0.64;0.16;0.80;1;1;0;344;0;0;719;285;434;0;t12;2023-02-20
mazowieckie;312;116;428;0.57;0.21;0.79;2;2;0;322;0;0;1508;459;1027;22;t14;2023-02-20
opolskie;43;16;59;0.44;0.16;0.60;0;0;0;42;0;0;341;65;272;4;t16;2023-02-20
podkarpackie;121;41;162;0.57;0.19;0.76;1;1;0;127;0;0;515;171;342;2;t18;2023-02-20
podlaskie;85;32;117;0.72;0.27;0.99;0;0;0;111;0;0;393;125;267;1;t20;2023-02-20
pomorskie;116;44;160;0.49;0.19;0.68;1;0;1;218;0;0;548;167;380;1;t22;2023-02-20
œl¹skie;491;221;712;1.09;0.49;1.58;0;0;0;624;0;0;1587;754;832;1;t24;2023-02-20
œwiêtokrzyskie;54;12;66;0.44;0.10;0.54;0;0;0;46;0;0;215;72;142;1;t26;2023-02-20
warmiñsko-mazurskie;73;44;117;0.51;0.31;0.82;0;0;0;126;0;0;457;122;335;0;t28;2023-02-20
wielkopolskie;167;54;221;0.48;0.15;0.63;0;0;0;177;0;0;505;233;266;6;t30;2023-02-20
zachodniopomorskie;45;25;70;0.27;0.15;0.41;0;0;0;129;0;0;348;73;275;0;t32;2023-02-20
