wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;295;51;346;0.08;0.01;0.09;7;2;5;700;17;0;9185;407;8761;17;t00;2022-05-30
dolnoœl¹skie;20;5;25;0.07;0.02;0.09;0;0;0;47;1;0;508;27;481;0;t02;2022-05-30
kujawsko-pomorskie;10;2;12;0.05;0.01;0.06;0;0;0;43;2;0;288;22;266;0;t04;2022-05-30
lubelskie;18;0;18;0.09;0;0.09;1;0;1;56;1;0;639;23;616;0;t06;2022-05-30
lubuskie;3;0;3;0.03;0;0.03;0;0;0;12;0;0;148;3;142;3;t08;2022-05-30
³ódzkie;21;5;26;0.09;0.02;0.11;1;0;1;49;1;0;484;31;453;0;t10;2022-05-30
ma³opolskie;21;2;23;0.06;0.01;0.07;0;0;0;65;0;0;725;24;699;2;t12;2022-05-30
mazowieckie;53;7;60;0.10;0.01;0.11;0;0;0;109;2;0;1754;67;1685;2;t14;2022-05-30
opolskie;8;1;9;0.08;0.01;0.09;0;0;0;20;0;0;205;10;194;1;t16;2022-05-30
podkarpackie;30;3;33;0.14;0.01;0.16;1;0;1;26;7;0;609;39;568;2;t18;2022-05-30
podlaskie;13;4;17;0.11;0.03;0.14;0;0;0;40;0;0;253;20;232;1;t20;2022-05-30
pomorskie;16;7;23;0.07;0.03;0.10;1;0;1;49;0;0;480;25;454;1;t22;2022-05-30
œl¹skie;43;8;51;0.10;0.02;0.11;2;2;0;97;0;0;835;60;773;2;t24;2022-05-30
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;18;2;0;494;7;486;1;t26;2022-05-30
warmiñsko-mazurskie;4;0;4;0.03;0;0.03;0;0;0;16;1;0;362;7;355;0;t28;2022-05-30
wielkopolskie;14;5;19;0.04;0.01;0.05;1;0;1;29;0;0;466;19;445;2;t30;2022-05-30
zachodniopomorskie;10;2;12;0.06;0.01;0.07;0;0;0;24;0;0;267;15;252;0;t32;2022-05-30
