wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;747;242;989;0.19;0.06;0.26;12;2;10;1338;0;0;5654;1068;4574;12;t00;2023-01-30
dolnoœl¹skie;63;19;82;0.22;0.07;0.28;0;0;0;124;0;0;325;90;235;0;t02;2023-01-30
kujawsko-pomorskie;69;32;101;0.33;0.15;0.49;2;0;2;88;0;0;348;105;242;1;t04;2023-01-30
lubelskie;33;10;43;0.16;0.05;0.20;0;0;0;75;0;0;547;44;502;1;t06;2023-01-30
lubuskie;24;9;33;0.24;0.09;0.33;0;0;0;58;0;0;140;33;106;1;t08;2023-01-30
³ódzkie;27;9;36;0.11;0.04;0.15;0;0;0;54;0;0;157;38;119;0;t10;2023-01-30
ma³opolskie;63;26;89;0.18;0.08;0.26;1;0;1;173;0;0;339;90;249;0;t12;2023-01-30
mazowieckie;126;35;161;0.23;0.06;0.30;6;1;5;194;0;0;871;175;695;1;t14;2023-01-30
opolskie;16;5;21;0.16;0.05;0.21;0;0;0;21;0;0;223;25;198;0;t16;2023-01-30
podkarpackie;26;2;28;0.12;0.01;0.13;0;0;0;26;0;0;245;30;215;0;t18;2023-01-30
podlaskie;22;8;30;0.19;0.07;0.25;0;0;0;41;0;0;246;37;209;0;t20;2023-01-30
pomorskie;26;10;36;0.11;0.04;0.15;0;0;0;38;0;0;167;36;131;0;t22;2023-01-30
œl¹skie;126;37;163;0.28;0.08;0.36;0;0;0;201;0;0;670;171;497;2;t24;2023-01-30
œwiêtokrzyskie;27;5;32;0.22;0.04;0.26;0;0;0;23;0;0;160;34;125;1;t26;2023-01-30
warmiñsko-mazurskie;16;6;22;0.11;0.04;0.15;2;0;2;28;0;0;307;24;283;0;t28;2023-01-30
wielkopolskie;47;13;60;0.13;0.04;0.17;1;1;0;68;0;0;263;74;186;3;t30;2023-01-30
zachodniopomorskie;32;13;45;0.19;0.08;0.27;0;0;0;125;0;0;322;46;274;2;t32;2023-01-30
