wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;44;11;55;0.01;0.00;0.01;0;0;0;4;0;0;1818;65;1751;2;t00;2023-01-15
dolnoœl¹skie;5;1;6;0.02;0.00;0.02;0;0;0;0;0;0;60;6;54;0;t02;2023-01-15
kujawsko-pomorskie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;36;2;34;0;t04;2023-01-15
lubelskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;204;5;199;0;t06;2023-01-15
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;35;0;35;0;t08;2023-01-15
³ódzkie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;95;2;93;0;t10;2023-01-15
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;108;2;106;0;t12;2023-01-15
mazowieckie;5;1;6;0.01;0.00;0.01;0;0;0;0;0;0;424;8;416;0;t14;2023-01-15
opolskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;74;5;69;0;t16;2023-01-15
podkarpackie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;109;6;102;1;t18;2023-01-15
podlaskie;0;4;4;0;0.03;0.03;0;0;0;0;0;0;40;4;36;0;t20;2023-01-15
pomorskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;72;2;70;0;t22;2023-01-15
œl¹skie;4;1;5;0.01;0.00;0.01;0;0;0;0;0;0;122;5;117;0;t24;2023-01-15
œwiêtokrzyskie;3;2;5;0.02;0.02;0.04;0;0;0;0;0;0;109;5;104;0;t26;2023-01-15
warmiñsko-mazurskie;0;1;1;0;0.01;0.01;0;0;0;0;0;0;36;1;35;0;t28;2023-01-15
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;4;0;0;66;2;63;1;t30;2023-01-15
zachodniopomorskie;4;0;4;0.02;0;0.02;0;0;0;0;0;0;64;5;59;0;t32;2023-01-15
