wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;453;125;578;0.12;0.03;0.15;13;1;12;1668;0;0;7224;662;6548;14;t00;2022-11-04
dolnoœl¹skie;38;14;52;0.13;0.05;0.18;1;1;0;135;0;0;386;58;328;0;t02;2022-11-04
kujawsko-pomorskie;37;16;53;0.18;0.08;0.26;0;0;0;128;0;0;411;61;348;2;t04;2022-11-04
lubelskie;27;8;35;0.13;0.04;0.17;0;0;0;111;0;0;551;42;508;1;t06;2022-11-04
lubuskie;13;6;19;0.13;0.06;0.19;0;0;0;28;0;0;151;19;132;0;t08;2022-11-04
³ódzkie;29;10;39;0.12;0.04;0.16;0;0;0;98;0;0;328;43;285;0;t10;2022-11-04
ma³opolskie;43;4;47;0.13;0.01;0.14;1;0;1;143;0;0;540;50;489;1;t12;2022-11-04
mazowieckie;45;13;58;0.08;0.02;0.11;3;0;3;220;0;0;1222;71;1148;3;t14;2022-11-04
opolskie;12;3;15;0.12;0.03;0.15;0;0;0;41;0;0;203;21;181;1;t16;2022-11-04
podkarpackie;22;5;27;0.10;0.02;0.13;1;0;1;69;0;0;377;36;341;0;t18;2022-11-04
podlaskie;16;3;19;0.14;0.03;0.16;4;0;4;82;0;0;225;20;204;1;t20;2022-11-04
pomorskie;17;7;24;0.07;0.03;0.10;0;0;0;90;0;0;254;26;227;1;t22;2022-11-04
œl¹skie;65;18;83;0.14;0.04;0.18;0;0;0;252;0;0;706;91;614;1;t24;2022-11-04
œwiêtokrzyskie;16;1;17;0.13;0.01;0.14;0;0;0;53;0;0;199;18;181;0;t26;2022-11-04
warmiñsko-mazurskie;14;2;16;0.10;0.01;0.11;0;0;0;51;0;0;319;21;298;0;t28;2022-11-04
wielkopolskie;32;7;39;0.09;0.02;0.11;2;0;2;98;0;0;442;42;399;1;t30;2022-11-04
zachodniopomorskie;22;8;30;0.13;0.05;0.18;1;0;1;67;0;0;220;35;184;1;t32;2022-11-04
