wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;403;123;526;0.11;0.03;0.14;12;2;10;943;0;0;7035;612;6405;18;t00;2023-01-04
dolnoœl¹skie;36;10;46;0.12;0.03;0.16;0;0;0;46;0;0;307;48;258;1;t02;2023-01-04
kujawsko-pomorskie;20;4;24;0.10;0.02;0.12;0;0;0;53;0;0;256;26;230;0;t04;2023-01-04
lubelskie;16;3;19;0.08;0.01;0.09;1;0;1;44;0;0;460;22;438;0;t06;2023-01-04
lubuskie;17;8;25;0.17;0.08;0.25;0;0;0;35;0;0;159;25;133;1;t08;2023-01-04
³ódzkie;25;5;30;0.10;0.02;0.12;0;0;0;45;0;0;285;31;250;4;t10;2023-01-04
ma³opolskie;22;12;34;0.06;0.04;0.10;0;0;0;90;0;0;597;37;560;0;t12;2023-01-04
mazowieckie;62;18;80;0.11;0.03;0.15;5;2;3;154;0;0;1064;85;978;1;t14;2023-01-04
opolskie;10;4;14;0.10;0.04;0.14;0;0;0;19;0;0;262;18;244;0;t16;2023-01-04
podkarpackie;8;2;10;0.04;0.01;0.05;0;0;0;20;0;0;317;10;307;0;t18;2023-01-04
podlaskie;7;2;9;0.06;0.02;0.08;0;0;0;35;0;0;192;9;183;0;t20;2023-01-04
pomorskie;22;13;35;0.09;0.06;0.15;2;0;2;57;0;0;564;53;507;4;t22;2023-01-04
œl¹skie;46;18;64;0.10;0.04;0.14;0;0;0;142;0;0;697;81;613;3;t24;2023-01-04
œwiêtokrzyskie;20;6;26;0.16;0.05;0.21;0;0;0;52;0;0;263;27;236;0;t26;2023-01-04
warmiñsko-mazurskie;11;2;13;0.08;0.01;0.09;0;0;0;26;0;0;358;18;340;0;t28;2023-01-04
wielkopolskie;49;9;58;0.14;0.03;0.17;4;0;4;47;0;0;510;73;435;2;t30;2023-01-04
zachodniopomorskie;19;5;24;0.11;0.03;0.14;0;0;0;75;0;0;310;25;283;2;t32;2023-01-04
