wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;30;4;34;0.01;0.00;0.01;0;0;0;0;0;0;393;38;354;1;t00;2024-08-15
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2024-08-15
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;2;1;1;0;t04;2024-08-15
lubelskie;4;1;5;0.02;0.00;0.02;0;0;0;0;0;0;10;5;5;0;t06;2024-08-15
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;1;1;0;0;t08;2024-08-15
³ódzkie;1;1;2;0.00;0.00;0.01;0;0;0;0;0;0;3;2;1;0;t10;2024-08-15
ma³opolskie;2;0;2;0.01;0;0.01;0;0;0;0;0;0;10;2;8;0;t12;2024-08-15
mazowieckie;4;0;4;0.01;0;0.01;0;0;0;0;0;0;301;5;296;0;t14;2024-08-15
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2024-08-15
podkarpackie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;4;4;0;0;t18;2024-08-15
podlaskie;5;1;6;0.04;0.01;0.05;0;0;0;0;0;0;11;6;5;0;t20;2024-08-15
pomorskie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;9;6;3;0;t22;2024-08-15
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;9;1;t24;2024-08-15
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t26;2024-08-15
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t28;2024-08-15
wielkopolskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;6;3;3;0;t30;2024-08-15
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t32;2024-08-15
