wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1223;296;1519;0.32;0.08;0.40;18;3;15;2789;0;0;9799;1658;8101;40;t00;2022-10-19
dolnoœl¹skie;93;11;104;0.32;0.04;0.36;1;0;1;175;0;0;541;109;427;5;t02;2022-10-19
kujawsko-pomorskie;68;16;84;0.33;0.08;0.41;0;0;0;181;0;0;509;92;414;3;t04;2022-10-19
lubelskie;105;30;135;0.50;0.14;0.64;3;0;3;217;0;0;814;144;669;1;t06;2022-10-19
lubuskie;21;11;32;0.21;0.11;0.32;0;0;0;57;0;0;187;32;155;0;t08;2022-10-19
³ódzkie;66;15;81;0.27;0.06;0.33;0;0;0;212;0;0;480;84;394;2;t10;2022-10-19
ma³opolskie;117;23;140;0.34;0.07;0.41;0;0;0;271;0;0;796;150;645;1;t12;2022-10-19
mazowieckie;148;39;187;0.27;0.07;0.34;5;3;2;385;0;0;1646;198;1444;4;t14;2022-10-19
opolskie;38;7;45;0.39;0.07;0.46;0;0;0;76;0;0;337;56;280;1;t16;2022-10-19
podkarpackie;37;11;48;0.17;0.05;0.23;1;0;1;96;0;0;392;52;338;2;t18;2022-10-19
podlaskie;40;8;48;0.34;0.07;0.41;2;0;2;96;0;0;307;55;252;0;t20;2022-10-19
pomorskie;45;9;54;0.19;0.04;0.23;0;0;0;137;0;0;428;58;364;6;t22;2022-10-19
œl¹skie;154;49;203;0.34;0.11;0.45;1;0;1;388;0;0;999;218;775;6;t24;2022-10-19
œwiêtokrzyskie;42;11;53;0.34;0.09;0.43;1;0;1;97;0;0;375;61;313;1;t26;2022-10-19
warmiñsko-mazurskie;29;10;39;0.20;0.07;0.27;0;0;0;81;0;0;390;48;341;1;t28;2022-10-19
wielkopolskie;144;22;166;0.41;0.06;0.47;3;0;3;190;0;0;749;179;566;4;t30;2022-10-19
zachodniopomorskie;55;22;77;0.32;0.13;0.45;1;0;1;129;0;0;311;83;227;1;t32;2022-10-19
