wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2848;543;3391;0.74;0.14;0.88;9;3;6;3131;4;1;10340;3618;6682;40;t00;2022-07-28
dolnoœl¹skie;217;31;248;0.75;0.11;0.86;0;0;0;187;0;0;627;275;350;2;t02;2022-07-28
kujawsko-pomorskie;118;33;151;0.57;0.16;0.73;0;0;0;164;2;0;446;161;284;1;t04;2022-07-28
lubelskie;148;19;167;0.70;0.09;0.79;1;0;1;178;0;0;626;175;449;2;t06;2022-07-28
lubuskie;67;11;78;0.66;0.11;0.77;1;1;0;74;0;0;206;79;126;1;t08;2022-07-28
³ódzkie;168;30;198;0.69;0.12;0.81;1;1;0;192;0;1;482;207;274;1;t10;2022-07-28
ma³opolskie;263;43;306;0.77;0.13;0.90;1;0;1;306;1;0;847;326;518;3;t12;2022-07-28
mazowieckie;497;87;584;0.92;0.16;1.08;1;0;1;525;0;0;1781;616;1163;2;t14;2022-07-28
opolskie;69;16;85;0.70;0.16;0.87;2;0;2;78;0;0;298;92;206;0;t16;2022-07-28
podkarpackie;115;28;143;0.54;0.13;0.67;0;0;0;104;0;0;456;150;306;0;t18;2022-07-28
podlaskie;104;25;129;0.88;0.21;1.10;0;0;0;150;1;0;363;138;224;1;t20;2022-07-28
pomorskie;145;24;169;0.62;0.10;0.72;0;0;0;174;0;0;577;175;395;7;t22;2022-07-28
œl¹skie;399;88;487;0.89;0.20;1.08;0;0;0;477;0;0;1267;518;743;6;t24;2022-07-28
œwiêtokrzyskie;97;17;114;0.79;0.14;0.93;0;0;0;102;0;0;397;130;266;1;t26;2022-07-28
warmiñsko-mazurskie;96;19;115;0.68;0.13;0.81;0;0;0;104;0;0;415;121;292;2;t28;2022-07-28
wielkopolskie;172;43;215;0.49;0.12;0.61;0;0;0;171;0;0;699;232;465;2;t30;2022-07-28
zachodniopomorskie;119;28;147;0.70;0.17;0.87;1;0;1;133;0;0;382;157;217;8;t32;2022-07-28
