wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;38;8;46;0.01;0.00;0.01;0;0;0;159;0;0;2247;54;2193;0;t00;2023-06-13
dolnoœl¹skie;7;2;9;0.02;0.01;0.03;0;0;0;12;0;0;64;10;54;0;t02;2023-06-13
kujawsko-pomorskie;3;0;3;0.01;0;0.01;0;0;0;13;0;0;56;3;53;0;t04;2023-06-13
lubelskie;0;0;0;0;0;0;0;0;0;8;0;0;302;1;301;0;t06;2023-06-13
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;29;0;29;0;t08;2023-06-13
³ódzkie;1;1;2;0.00;0.00;0.01;0;0;0;7;0;0;53;2;51;0;t10;2023-06-13
ma³opolskie;0;0;0;0;0;0;0;0;0;18;0;0;126;0;126;0;t12;2023-06-13
mazowieckie;7;0;7;0.01;0;0.01;0;0;0;12;0;0;494;8;486;0;t14;2023-06-13
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;108;1;107;0;t16;2023-06-13
podkarpackie;0;0;0;0;0;0;0;0;0;7;0;0;80;0;80;0;t18;2023-06-13
podlaskie;1;0;1;0.01;0;0.01;0;0;0;7;0;0;71;1;70;0;t20;2023-06-13
pomorskie;2;0;2;0.01;0;0.01;0;0;0;12;0;0;124;4;120;0;t22;2023-06-13
œl¹skie;11;3;14;0.02;0.01;0.03;0;0;0;22;0;0;194;14;180;0;t24;2023-06-13
œwiêtokrzyskie;1;2;3;0.01;0.02;0.02;0;0;0;10;0;0;80;5;75;0;t26;2023-06-13
warmiñsko-mazurskie;1;0;1;0.01;0;0.01;0;0;0;9;0;0;163;1;162;0;t28;2023-06-13
wielkopolskie;2;0;2;0.01;0;0.01;0;0;0;13;0;0;106;3;103;0;t30;2023-06-13
zachodniopomorskie;1;0;1;0.01;0;0.01;0;0;0;8;0;0;44;1;43;0;t32;2023-06-13
