wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1300;313;1613;0.34;0.08;0.42;42;9;33;3163;0;0;12120;1771;10322;27;t00;2022-10-18
dolnoœl¹skie;101;19;120;0.35;0.07;0.41;6;3;3;196;0;0;570;128;441;1;t02;2022-10-18
kujawsko-pomorskie;86;23;109;0.42;0.11;0.53;1;0;1;239;0;0;670;117;551;2;t04;2022-10-18
lubelskie;75;14;89;0.36;0.07;0.42;14;0;14;237;0;0;908;103;803;2;t06;2022-10-18
lubuskie;47;10;57;0.47;0.10;0.56;3;3;0;72;0;0;279;62;217;0;t08;2022-10-18
³ódzkie;73;19;92;0.30;0.08;0.38;1;0;1;206;0;0;488;98;389;1;t10;2022-10-18
ma³opolskie;113;17;130;0.33;0.05;0.38;3;0;3;293;0;0;882;143;734;5;t12;2022-10-18
mazowieckie;174;33;207;0.32;0.06;0.38;3;1;2;413;0;0;2750;227;2518;5;t14;2022-10-18
opolskie;48;8;56;0.49;0.08;0.57;0;0;0;73;0;0;324;64;260;0;t16;2022-10-18
podkarpackie;57;12;69;0.27;0.06;0.32;0;0;0;113;0;0;501;75;425;1;t18;2022-10-18
podlaskie;46;17;63;0.39;0.14;0.54;1;0;1;137;0;0;398;68;330;0;t20;2022-10-18
pomorskie;46;17;63;0.20;0.07;0.27;0;0;0;152;0;0;381;65;315;1;t22;2022-10-18
œl¹skie;148;43;191;0.33;0.10;0.42;0;0;0;436;0;0;1056;208;847;1;t24;2022-10-18
œwiêtokrzyskie;26;10;36;0.21;0.08;0.29;0;0;0;117;0;0;366;40;325;1;t26;2022-10-18
warmiñsko-mazurskie;53;14;67;0.37;0.10;0.47;1;1;0;112;0;0;646;75;571;0;t28;2022-10-18
wielkopolskie;109;34;143;0.31;0.10;0.41;9;1;8;216;0;0;869;152;713;4;t30;2022-10-18
zachodniopomorskie;66;19;85;0.39;0.11;0.50;0;0;0;149;0;0;421;93;327;1;t32;2022-10-18
