wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;7375;866;8241;1.92;0.23;2.15;110;19;91;10197;10482;53757;64753;9033;55120;600;t00;2022-03-24
dolnoœl¹skie;631;70;701;2.18;0.24;2.42;3;2;1;758;789;4189;5459;822;4588;49;t02;2022-03-24
kujawsko-pomorskie;396;53;449;1.91;0.26;2.17;13;0;13;661;683;2924;3519;479;2999;41;t04;2022-03-24
lubelskie;533;64;597;2.53;0.30;2.84;3;0;3;760;765;3333;3873;637;3216;20;t06;2022-03-24
lubuskie;259;31;290;2.56;0.31;2.87;3;2;1;315;396;1874;1835;311;1509;15;t08;2022-03-24
³ódzkie;376;56;432;1.54;0.23;1.76;15;8;7;636;587;2776;3969;473;3474;22;t10;2022-03-24
ma³opolskie;454;56;510;1.33;0.16;1.49;10;0;10;675;547;3579;4169;550;3590;29;t12;2022-03-24
mazowieckie;1308;135;1443;2.41;0.25;2.66;12;0;12;1524;1918;10223;10573;1568;8880;125;t14;2022-03-24
opolskie;170;16;186;1.73;0.16;1.90;0;0;0;212;217;1140;1566;202;1339;25;t16;2022-03-24
podkarpackie;119;15;134;0.56;0.07;0.63;4;1;3;219;167;1529;2960;183;2773;4;t18;2022-03-24
podlaskie;112;20;132;0.95;0.17;1.12;3;0;3;286;240;1247;1466;143;1320;3;t20;2022-03-24
pomorskie;503;87;590;2.14;0.37;2.51;1;1;0;716;743;3708;3770;633;3071;66;t22;2022-03-24
œl¹skie;643;67;710;1.43;0.15;1.57;21;0;21;916;745;4493;6824;783;5985;56;t24;2022-03-24
œwiêtokrzyskie;191;14;205;1.55;0.11;1.67;2;0;2;366;269;1417;1750;236;1501;13;t26;2022-03-24
warmiñsko-mazurskie;222;28;250;1.56;0.20;1.76;6;4;2;354;355;1673;2141;273;1861;7;t28;2022-03-24
wielkopolskie;910;104;1014;2.60;0.30;2.90;6;1;5;1065;1231;5629;5907;1071;4763;73;t30;2022-03-24
zachodniopomorskie;478;49;527;2.82;0.29;3.11;8;0;8;720;785;3466;3296;586;2667;43;t32;2022-03-24
