wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;710;97;807;0.19;0.03;0.21;0;0;0;47;4;0;3673;898;2755;20;t00;2022-08-15
dolnoœl¹skie;38;4;42;0.13;0.01;0.14;0;0;0;6;0;0;159;43;114;2;t02;2022-08-15
kujawsko-pomorskie;24;5;29;0.12;0.02;0.14;0;0;0;2;0;0;88;30;57;1;t04;2022-08-15
lubelskie;33;4;37;0.16;0.02;0.18;0;0;0;3;0;0;162;41;120;1;t06;2022-08-15
lubuskie;18;3;21;0.18;0.03;0.21;0;0;0;0;1;0;65;22;43;0;t08;2022-08-15
³ódzkie;49;8;57;0.20;0.03;0.23;0;0;0;8;2;0;187;58;127;2;t10;2022-08-15
ma³opolskie;60;8;68;0.18;0.02;0.20;0;0;0;0;0;0;332;75;257;0;t12;2022-08-15
mazowieckie;115;15;130;0.21;0.03;0.24;0;0;0;12;0;0;711;145;564;2;t14;2022-08-15
opolskie;21;1;22;0.21;0.01;0.22;0;0;0;0;0;0;70;27;43;0;t16;2022-08-15
podkarpackie;46;5;51;0.22;0.02;0.24;0;0;0;0;0;0;229;55;171;3;t18;2022-08-15
podlaskie;30;3;33;0.25;0.03;0.28;0;0;0;6;0;0;110;39;70;1;t20;2022-08-15
pomorskie;33;5;38;0.14;0.02;0.16;0;0;0;2;0;0;242;48;191;3;t22;2022-08-15
œl¹skie;83;10;93;0.18;0.02;0.21;0;0;0;3;0;0;341;103;236;2;t24;2022-08-15
œwiêtokrzyskie;23;3;26;0.19;0.02;0.21;0;0;0;1;1;0;206;29;177;0;t26;2022-08-15
warmiñsko-mazurskie;20;7;27;0.14;0.05;0.19;0;0;0;0;0;0;155;31;123;1;t28;2022-08-15
wielkopolskie;45;6;51;0.13;0.02;0.15;0;0;0;2;0;0;148;51;96;1;t30;2022-08-15
zachodniopomorskie;35;9;44;0.21;0.05;0.26;0;0;0;2;0;0;171;56;115;0;t32;2022-08-15
