wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2461;830;3291;0.64;0.22;0.86;17;4;13;2478;0;0;9565;3505;6042;18;t00;2023-03-02
dolnoœl¹skie;85;23;108;0.29;0.08;0.37;1;1;0;60;0;0;350;118;232;0;t02;2023-03-02
kujawsko-pomorskie;188;89;277;0.91;0.43;1.34;1;0;1;217;0;0;721;285;434;2;t04;2023-03-02
lubelskie;220;92;312;1.05;0.44;1.48;1;0;1;201;0;0;851;350;499;2;t06;2023-03-02
lubuskie;51;15;66;0.50;0.15;0.65;0;0;0;79;0;0;188;69;119;0;t08;2023-03-02
³ódzkie;197;59;256;0.80;0.24;1.05;0;0;0;203;0;0;711;261;450;0;t10;2023-03-02
ma³opolskie;226;74;300;0.66;0.22;0.88;0;0;0;250;0;0;772;310;461;1;t12;2023-03-02
mazowieckie;300;87;387;0.55;0.16;0.71;5;1;4;246;0;0;1240;407;830;3;t14;2023-03-02
opolskie;43;13;56;0.44;0.13;0.57;0;0;0;34;0;0;317;62;255;0;t16;2023-03-02
podkarpackie;119;26;145;0.56;0.12;0.68;3;2;1;109;0;0;421;154;266;1;t18;2023-03-02
podlaskie;100;36;136;0.85;0.31;1.16;0;0;0;117;0;0;345;150;194;1;t20;2023-03-02
pomorskie;117;39;156;0.50;0.17;0.66;0;0;0;159;0;0;514;160;353;1;t22;2023-03-02
œl¹skie;337;111;448;0.75;0.25;0.99;5;0;5;333;0;0;1155;489;661;5;t24;2023-03-02
œwiêtokrzyskie;85;24;109;0.69;0.20;0.89;0;0;0;62;0;0;303;116;186;1;t26;2023-03-02
warmiñsko-mazurskie;97;39;136;0.68;0.27;0.96;0;0;0;140;0;0;458;147;311;0;t28;2023-03-02
wielkopolskie;189;73;262;0.54;0.21;0.75;1;0;1;178;0;0;525;270;255;0;t30;2023-03-02
zachodniopomorskie;65;22;87;0.38;0.13;0.51;0;0;0;88;0;0;321;88;232;1;t32;2023-03-02
