wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;151;30;181;0.04;0.01;0.05;0;0;0;2;0;0;2817;207;2602;8;t00;2022-12-26
dolnoœl¹skie;11;2;13;0.04;0.01;0.04;0;0;0;0;0;0;135;17;117;1;t02;2022-12-26
kujawsko-pomorskie;10;2;12;0.05;0.01;0.06;0;0;0;0;0;0;120;14;106;0;t04;2022-12-26
lubelskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;238;4;233;1;t06;2022-12-26
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;60;0;60;0;t08;2022-12-26
³ódzkie;15;3;18;0.06;0.01;0.07;0;0;0;0;0;0;183;19;163;1;t10;2022-12-26
ma³opolskie;18;4;22;0.05;0.01;0.06;0;0;0;0;0;0;195;23;172;0;t12;2022-12-26
mazowieckie;18;4;22;0.03;0.01;0.04;0;0;0;0;0;0;565;28;536;1;t14;2022-12-26
opolskie;7;2;9;0.07;0.02;0.09;0;0;0;0;0;0;92;10;81;1;t16;2022-12-26
podkarpackie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;143;4;139;0;t18;2022-12-26
podlaskie;2;1;3;0.02;0.01;0.03;0;0;0;1;0;0;64;3;61;0;t20;2022-12-26
pomorskie;11;2;13;0.05;0.01;0.06;0;0;0;0;0;0;121;14;107;0;t22;2022-12-26
œl¹skie;18;4;22;0.04;0.01;0.05;0;0;0;1;0;0;237;24;211;2;t24;2022-12-26
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;0;0;0;154;6;148;0;t26;2022-12-26
warmiñsko-mazurskie;9;0;9;0.06;0;0.06;0;0;0;0;0;0;114;9;105;0;t28;2022-12-26
wielkopolskie;10;0;10;0.03;0;0.03;0;0;0;0;0;0;133;10;123;0;t30;2022-12-26
zachodniopomorskie;10;4;14;0.06;0.02;0.08;0;0;0;0;0;0;132;16;115;1;t32;2022-12-26
