wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;424;118;542;0.11;0.03;0.14;4;1;3;1453;0;0;6338;586;5729;23;t00;2022-12-01
dolnoœl¹skie;40;10;50;0.14;0.03;0.17;0;0;0;94;0;0;376;52;323;1;t02;2022-12-01
kujawsko-pomorskie;20;5;25;0.10;0.02;0.12;0;0;0;103;0;0;308;26;277;5;t04;2022-12-01
lubelskie;29;8;37;0.14;0.04;0.18;1;0;1;112;0;0;585;40;543;2;t06;2022-12-01
lubuskie;22;5;27;0.22;0.05;0.27;0;0;0;50;0;0;175;27;148;0;t08;2022-12-01
³ódzkie;24;8;32;0.10;0.03;0.13;1;1;0;81;0;0;288;33;253;2;t10;2022-12-01
ma³opolskie;17;6;23;0.05;0.02;0.07;0;0;0;100;0;0;369;23;345;1;t12;2022-12-01
mazowieckie;58;13;71;0.11;0.02;0.13;2;0;2;218;0;0;1197;75;1115;7;t14;2022-12-01
opolskie;14;6;20;0.14;0.06;0.20;0;0;0;32;0;0;242;23;219;0;t16;2022-12-01
podkarpackie;15;2;17;0.07;0.01;0.08;0;0;0;40;0;0;243;18;224;1;t18;2022-12-01
podlaskie;18;8;26;0.15;0.07;0.22;0;0;0;81;0;0;263;30;232;1;t20;2022-12-01
pomorskie;20;6;26;0.09;0.03;0.11;0;0;0;73;0;0;304;28;276;0;t22;2022-12-01
œl¹skie;61;8;69;0.14;0.02;0.15;0;0;0;178;0;0;556;75;481;0;t24;2022-12-01
œwiêtokrzyskie;13;2;15;0.11;0.02;0.12;0;0;0;52;0;0;176;16;159;1;t26;2022-12-01
warmiñsko-mazurskie;10;5;15;0.07;0.04;0.11;0;0;0;52;0;0;330;18;310;2;t28;2022-12-01
wielkopolskie;35;17;52;0.10;0.05;0.15;0;0;0;82;0;0;387;57;330;0;t30;2022-12-01
zachodniopomorskie;21;8;29;0.12;0.05;0.17;0;0;0;105;0;0;207;31;176;0;t32;2022-12-01
