wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;799;345;1144;0.21;0.09;0.30;1;0;1;933;0;0;2138;1167;971;0;t00;2024-08-16
dolnoœl¹skie;38;24;62;0.13;0.08;0.21;0;0;0;29;0;0;118;64;54;0;t02;2024-08-16
kujawsko-pomorskie;55;28;83;0.27;0.14;0.40;0;0;0;79;0;0;148;83;65;0;t04;2024-08-16
lubelskie;85;36;121;0.40;0.17;0.58;0;0;0;99;0;0;168;125;43;0;t06;2024-08-16
lubuskie;14;3;17;0.14;0.03;0.17;1;0;1;8;0;0;30;18;12;0;t08;2024-08-16
³ódzkie;24;14;38;0.10;0.06;0.16;0;0;0;40;0;0;67;41;26;0;t10;2024-08-16
ma³opolskie;54;16;70;0.16;0.05;0.21;0;0;0;77;0;0;126;70;56;0;t12;2024-08-16
mazowieckie;146;63;209;0.27;0.12;0.39;0;0;0;159;0;0;595;216;379;0;t14;2024-08-16
opolskie;14;8;22;0.14;0.08;0.22;0;0;0;9;0;0;47;24;23;0;t16;2024-08-16
podkarpackie;47;19;66;0.22;0.09;0.31;0;0;0;64;0;0;118;66;52;0;t18;2024-08-16
podlaskie;55;17;72;0.47;0.14;0.61;0;0;0;83;0;0;108;73;35;0;t20;2024-08-16
pomorskie;36;21;57;0.15;0.09;0.24;0;0;0;56;0;0;99;57;42;0;t22;2024-08-16
œl¹skie;48;19;67;0.11;0.04;0.15;0;0;0;55;0;0;108;68;40;0;t24;2024-08-16
œwiêtokrzyskie;22;6;28;0.18;0.05;0.23;0;0;0;21;0;0;34;28;6;0;t26;2024-08-16
warmiñsko-mazurskie;46;20;66;0.32;0.14;0.46;0;0;0;51;0;0;113;66;47;0;t28;2024-08-16
wielkopolskie;68;32;100;0.19;0.09;0.29;0;0;0;49;0;0;126;100;26;0;t30;2024-08-16
zachodniopomorskie;42;17;59;0.25;0.10;0.35;0;0;0;52;0;0;104;59;45;0;t32;2024-08-16
