wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3536;690;4226;0.92;0.18;1.10;14;3;11;3897;2;0;12067;4528;7495;44;t00;2022-08-11
dolnoœl¹skie;240;56;296;0.83;0.19;1.02;0;0;0;215;0;0;677;319;353;5;t02;2022-08-11
kujawsko-pomorskie;199;48;247;0.96;0.23;1.19;0;0;0;188;0;0;598;262;332;4;t04;2022-08-11
lubelskie;218;33;251;1.04;0.16;1.19;0;0;0;209;0;0;898;272;620;6;t06;2022-08-11
lubuskie;74;9;83;0.73;0.09;0.82;0;0;0;79;0;0;217;85;131;1;t08;2022-08-11
³ódzkie;215;46;261;0.88;0.19;1.07;1;0;1;274;0;0;709;269;436;4;t10;2022-08-11
ma³opolskie;279;58;337;0.82;0.17;0.99;2;0;2;362;0;0;1066;357;705;4;t12;2022-08-11
mazowieckie;599;116;715;1.10;0.21;1.32;6;1;5;707;1;0;2013;758;1250;5;t14;2022-08-11
opolskie;92;15;107;0.94;0.15;1.09;0;0;0;87;0;0;345;116;227;2;t16;2022-08-11
podkarpackie;172;28;200;0.81;0.13;0.94;0;0;0;162;1;0;571;214;357;0;t18;2022-08-11
podlaskie;153;33;186;1.30;0.28;1.58;0;0;0;199;0;0;423;193;229;1;t20;2022-08-11
pomorskie;168;36;204;0.72;0.15;0.87;0;0;0;199;0;0;580;230;348;2;t22;2022-08-11
œl¹skie;407;94;501;0.90;0.21;1.11;0;0;0;517;0;0;1236;527;709;0;t24;2022-08-11
œwiêtokrzyskie;127;14;141;1.03;0.11;1.15;0;0;0;159;0;0;422;172;248;2;t26;2022-08-11
warmiñsko-mazurskie;139;30;169;0.98;0.21;1.19;0;0;0;162;0;0;671;177;490;4;t28;2022-08-11
wielkopolskie;247;52;299;0.71;0.15;0.85;2;2;0;241;0;0;750;323;425;2;t30;2022-08-11
zachodniopomorskie;139;20;159;0.82;0.12;0.94;3;0;3;130;0;0;442;175;266;1;t32;2022-08-11
