wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2249;776;3025;0.59;0.20;0.79;4;1;3;2090;0;0;8262;3125;5115;22;t00;2024-09-10
dolnoœl¹skie;93;40;133;0.32;0.14;0.46;0;0;0;62;0;0;296;135;161;0;t02;2024-09-10
kujawsko-pomorskie;167;62;229;0.81;0.30;1.11;0;0;0;180;0;0;534;237;296;1;t04;2024-09-10
lubelskie;287;79;366;1.36;0.38;1.74;0;0;0;278;0;0;547;375;172;0;t06;2024-09-10
lubuskie;46;18;64;0.46;0.18;0.63;0;0;0;25;0;0;195;66;128;1;t08;2024-09-10
³ódzkie;103;30;133;0.42;0.12;0.54;0;0;0;71;0;0;556;144;412;0;t10;2024-09-10
ma³opolskie;288;91;379;0.84;0.27;1.11;0;0;0;187;0;0;1721;392;1323;6;t12;2024-09-10
mazowieckie;379;113;492;0.70;0.21;0.91;0;0;0;356;0;0;1175;505;667;3;t14;2024-09-10
opolskie;22;15;37;0.22;0.15;0.38;1;0;1;26;0;0;115;37;78;0;t16;2024-09-10
podkarpackie;147;39;186;0.69;0.18;0.87;2;0;2;182;0;0;312;191;120;1;t18;2024-09-10
podlaskie;117;31;148;0.99;0.26;1.26;0;0;0;135;0;0;328;150;176;2;t20;2024-09-10
pomorskie;82;33;115;0.35;0.14;0.49;0;0;0;67;0;0;307;121;186;0;t22;2024-09-10
œl¹skie;92;48;140;0.20;0.11;0.31;1;1;0;123;0;0;500;145;353;2;t24;2024-09-10
œwiêtokrzyskie;102;33;135;0.83;0.27;1.10;0;0;0;72;0;0;452;150;300;2;t26;2024-09-10
warmiñsko-mazurskie;105;50;155;0.74;0.35;1.09;0;0;0;126;0;0;420;160;260;0;t28;2024-09-10
wielkopolskie;145;57;202;0.41;0.16;0.58;0;0;0;107;0;0;380;204;175;1;t30;2024-09-10
zachodniopomorskie;59;30;89;0.35;0.18;0.53;0;0;0;91;0;0;233;89;143;1;t32;2024-09-10
