wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;187;12;199;0.05;0.00;0.05;0;0;0;13;26;0;6009;239;5761;9;t00;2022-05-07
dolnoœl¹skie;16;1;17;0.06;0.00;0.06;0;0;0;0;1;0;294;18;276;0;t02;2022-05-07
kujawsko-pomorskie;9;0;9;0.04;0;0.04;0;0;0;0;3;0;183;11;171;1;t04;2022-05-07
lubelskie;3;1;4;0.01;0.00;0.02;0;0;0;0;2;0;253;6;246;1;t06;2022-05-07
lubuskie;4;0;4;0.04;0;0.04;0;0;0;0;0;0;66;5;61;0;t08;2022-05-07
³ódzkie;8;0;8;0.03;0;0.03;0;0;0;1;0;0;305;10;295;0;t10;2022-05-07
ma³opolskie;26;2;28;0.08;0.01;0.08;0;0;0;1;4;0;687;33;653;1;t12;2022-05-07
mazowieckie;33;4;37;0.06;0.01;0.07;0;0;0;5;5;0;1281;42;1236;3;t14;2022-05-07
opolskie;5;1;6;0.05;0.01;0.06;0;0;0;0;3;0;114;12;102;0;t16;2022-05-07
podkarpackie;12;0;12;0.06;0;0.06;0;0;0;0;1;0;341;15;326;0;t18;2022-05-07
podlaskie;5;0;5;0.04;0;0.04;0;0;0;3;0;0;136;6;130;0;t20;2022-05-07
pomorskie;10;1;11;0.04;0.00;0.05;0;0;0;1;1;0;308;14;294;0;t22;2022-05-07
œl¹skie;26;1;27;0.06;0.00;0.06;0;0;0;2;4;0;467;31;435;1;t24;2022-05-07
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;1;0;178;4;173;1;t26;2022-05-07
warmiñsko-mazurskie;2;0;2;0.01;0;0.01;0;0;0;0;1;0;119;3;116;0;t28;2022-05-07
wielkopolskie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;348;6;342;0;t30;2022-05-07
zachodniopomorskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;154;4;149;1;t32;2022-05-07
