wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;54;18;72;0.01;0.00;0.02;0;0;0;570;0;0;1806;76;1730;0;t00;2024-03-08
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;32;0;0;104;1;103;0;t02;2024-03-08
kujawsko-pomorskie;3;3;6;0.01;0.01;0.03;0;0;0;40;0;0;102;7;95;0;t04;2024-03-08
lubelskie;8;3;11;0.04;0.01;0.05;0;0;0;54;0;0;99;11;88;0;t06;2024-03-08
lubuskie;0;1;1;0;0.01;0.01;0;0;0;9;0;0;18;1;17;0;t08;2024-03-08
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;43;0;0;74;4;70;0;t10;2024-03-08
ma³opolskie;1;3;4;0.00;0.01;0.01;0;0;0;46;0;0;96;4;92;0;t12;2024-03-08
mazowieckie;9;3;12;0.02;0.01;0.02;0;0;0;68;0;0;486;12;474;0;t14;2024-03-08
opolskie;6;0;6;0.06;0;0.06;0;0;0;5;0;0;46;6;40;0;t16;2024-03-08
podkarpackie;4;0;4;0.02;0;0.02;0;0;0;60;0;0;79;6;73;0;t18;2024-03-08
podlaskie;4;0;4;0.03;0;0.03;0;0;0;31;0;0;73;4;69;0;t20;2024-03-08
pomorskie;5;1;6;0.02;0.00;0.03;0;0;0;33;0;0;127;6;121;0;t22;2024-03-08
œl¹skie;2;0;2;0.00;0;0.00;0;0;0;77;0;0;158;2;156;0;t24;2024-03-08
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;6;0;0;19;0;19;0;t26;2024-03-08
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;31;0;0;111;7;104;0;t28;2024-03-08
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;6;0;0;50;1;49;0;t30;2024-03-08
zachodniopomorskie;2;1;3;0.01;0.01;0.02;0;0;0;28;0;0;95;3;92;0;t32;2024-03-08
