wojewodztwo;liczba_przypadkow;liczba_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1362;0.36;16;6;10;5463;948;87719;42843;1551;41186;106;t00;2021-09-30
dolnoœl¹skie;72;0.25;0;0;0;322;60;6203;2696;84;2608;4;t02;2021-09-30
kujawsko-pomorskie;37;0.18;1;1;0;279;23;2613;1879;43;1820;16;t04;2021-09-30
lubelskie;274;1.30;5;1;4;737;149;8653;2969;297;2665;7;t06;2021-09-30
lubuskie;14;0.14;0;0;0;130;28;2073;993;16;977;0;t08;2021-09-30
³ódzkie;65;0.27;2;0;2;282;73;6176;2933;78;2848;7;t10;2021-09-30
ma³opolskie;94;0.28;1;1;0;367;75;5090;3399;109;3286;4;t12;2021-09-30
mazowieckie;230;0.42;1;1;0;902;154;24435;6236;258;5959;19;t14;2021-09-30
opolskie;18;0.18;1;0;1;101;15;1767;917;25;891;1;t16;2021-09-30
podkarpackie;73;0.34;0;0;0;236;52;3248;2580;93;2483;4;t18;2021-09-30
podlaskie;105;0.89;1;0;1;271;52;3770;1259;118;1137;4;t20;2021-09-30
pomorskie;53;0.23;2;0;2;376;49;5015;2485;59;2421;5;t22;2021-09-30
œl¹skie;67;0.15;0;0;0;477;63;5208;4358;82;4262;14;t24;2021-09-30
œwiêtokrzyskie;18;0.15;1;1;0;87;7;1222;1128;25;1101;2;t26;2021-09-30
warmiñsko-mazurskie;48;0.34;1;1;0;191;43;1900;1434;50;1381;3;t28;2021-09-30
wielkopolskie;69;0.20;0;0;0;389;51;6375;2718;73;2637;8;t30;2021-09-30
zachodniopomorskie;105;0.62;0;0;0;310;51;3940;2056;121;1928;7;t32;2021-09-30
