wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3175;715;3890;0.83;0.19;1.01;30;5;25;5124;0;0;15198;4232;10910;56;t00;2022-09-29
dolnoœl¹skie;291;47;338;1.00;0.16;1.17;0;0;0;274;0;0;1447;406;1032;9;t02;2022-09-29
kujawsko-pomorskie;172;43;215;0.83;0.21;1.04;2;1;1;355;0;0;805;222;580;3;t04;2022-09-29
lubelskie;234;58;292;1.11;0.28;1.39;2;0;2;388;0;0;1123;303;818;2;t06;2022-09-29
lubuskie;62;18;80;0.61;0.18;0.79;1;0;1;106;0;0;333;87;245;1;t08;2022-09-29
³ódzkie;187;47;234;0.76;0.19;0.96;0;0;0;402;0;0;848;254;589;5;t10;2022-09-29
ma³opolskie;241;36;277;0.71;0.11;0.81;2;2;0;454;0;0;1012;292;719;1;t12;2022-09-29
mazowieckie;462;97;559;0.85;0.18;1.03;7;0;7;772;0;0;2257;596;1655;6;t14;2022-09-29
opolskie;83;16;99;0.85;0.16;1.01;1;0;1;123;0;0;429;111;317;1;t16;2022-09-29
podkarpackie;149;23;172;0.70;0.11;0.81;5;0;5;181;0;0;643;184;458;1;t18;2022-09-29
podlaskie;108;25;133;0.92;0.21;1.13;4;0;4;225;0;0;512;141;370;1;t20;2022-09-29
pomorskie;170;37;207;0.72;0.16;0.88;1;0;1;276;0;0;805;221;578;6;t22;2022-09-29
œl¹skie;399;87;486;0.89;0.19;1.08;1;1;0;649;0;0;1592;517;1067;8;t24;2022-09-29
œwiêtokrzyskie;107;31;138;0.87;0.25;1.12;1;0;1;187;0;0;560;158;399;3;t26;2022-09-29
warmiñsko-mazurskie;99;41;140;0.70;0.29;0.99;2;1;1;176;0;0;667;162;504;1;t28;2022-09-29
wielkopolskie;264;62;326;0.75;0.18;0.93;1;0;1;355;0;0;1109;351;756;2;t30;2022-09-29
zachodniopomorskie;114;44;158;0.67;0.26;0.93;0;0;0;199;0;0;499;175;321;3;t32;2022-09-29
