wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;10;1;11;0.00;0.00;0.00;0;0;0;0;0;0;656;13;642;1;t00;2024-02-18
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t02;2024-02-18
kujawsko-pomorskie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;14;1;13;0;t04;2024-02-18
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21;0;t06;2024-02-18
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;7;1;6;0;t08;2024-02-18
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;9;0;9;0;t10;2024-02-18
ma³opolskie;2;1;3;0.01;0.00;0.01;0;0;0;0;0;0;20;3;17;0;t12;2024-02-18
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;356;1;355;0;t14;2024-02-18
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2024-02-18
podkarpackie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;13;2;11;0;t18;2024-02-18
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;32;0;32;0;t20;2024-02-18
pomorskie;3;0;3;0.01;0;0.01;0;0;0;0;0;0;57;4;53;0;t22;2024-02-18
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;38;0;37;1;t24;2024-02-18
œwiêtokrzyskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;17;1;16;0;t26;2024-02-18
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t28;2024-02-18
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t30;2024-02-18
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;t32;2024-02-18
