wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;11;3;14;0.00;0.00;0.00;1;1;0;67;0;0;940;17;921;2;t00;2023-06-30
dolnoœl¹skie;1;0;1;0.00;0;0.00;0;0;0;2;0;0;22;1;21;0;t02;2023-06-30
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;3;0;0;22;0;22;0;t04;2023-06-30
lubelskie;0;0;0;0;0;0;0;0;0;12;0;0;227;0;227;0;t06;2023-06-30
lubuskie;0;0;0;0;0;0;0;0;0;1;0;0;5;0;5;0;t08;2023-06-30
³ódzkie;1;0;1;0.00;0;0.00;0;0;0;5;0;0;40;1;39;0;t10;2023-06-30
ma³opolskie;0;0;0;0;0;0;0;0;0;4;0;0;37;0;37;0;t12;2023-06-30
mazowieckie;2;0;2;0.00;0;0.00;0;0;0;5;0;0;85;3;82;0;t14;2023-06-30
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;t16;2023-06-30
podkarpackie;1;1;2;0.00;0.00;0.01;0;0;0;8;0;0;30;2;28;0;t18;2023-06-30
podlaskie;0;0;0;0;0;0;0;0;0;6;0;0;19;0;19;0;t20;2023-06-30
pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;22;0;22;0;t22;2023-06-30
œl¹skie;0;0;0;0;0;0;0;0;0;7;0;0;56;0;55;1;t24;2023-06-30
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;1;0;0;22;1;21;0;t26;2023-06-30
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;1;1;0;4;0;0;174;7;167;0;t28;2023-06-30
wielkopolskie;1;0;1;0.00;0;0.00;0;0;0;5;0;0;35;1;33;1;t30;2023-06-30
zachodniopomorskie;0;1;1;0;0.01;0.01;0;0;0;4;0;0;14;1;13;0;t32;2023-06-30
