wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2803;1372;4175;0.73;0.36;1.09;5;2;3;3692;0;0;7519;4269;3246;4;t00;2023-12-04
dolnoœl¹skie;154;77;231;0.53;0.27;0.80;3;2;1;163;0;0;393;236;157;0;t02;2023-12-04
kujawsko-pomorskie;242;130;372;1.17;0.63;1.80;0;0;0;318;0;0;650;387;261;2;t04;2023-12-04
lubelskie;255;125;380;1.21;0.59;1.81;0;0;0;372;0;0;665;390;275;0;t06;2023-12-04
lubuskie;61;36;97;0.60;0.36;0.96;0;0;0;85;0;0;193;97;96;0;t08;2023-12-04
³ódzkie;110;52;162;0.45;0.21;0.66;0;0;0;175;0;0;280;163;117;0;t10;2023-12-04
ma³opolskie;168;83;251;0.49;0.24;0.74;0;0;0;290;0;0;466;258;208;0;t12;2023-12-04
mazowieckie;407;204;611;0.75;0.38;1.13;1;0;1;428;0;0;1307;622;684;1;t14;2023-12-04
opolskie;74;34;108;0.75;0.35;1.10;0;0;0;56;0;0;174;109;64;1;t16;2023-12-04
podkarpackie;176;57;233;0.83;0.27;1.10;0;0;0;223;0;0;410;237;173;0;t18;2023-12-04
podlaskie;127;51;178;1.08;0.43;1.51;0;0;0;171;0;0;313;185;128;0;t20;2023-12-04
pomorskie;116;71;187;0.49;0.30;0.80;0;0;0;152;0;0;298;190;108;0;t22;2023-12-04
œl¹skie;290;129;419;0.64;0.29;0.93;0;0;0;457;0;0;737;425;312;0;t24;2023-12-04
œwiêtokrzyskie;97;39;136;0.79;0.32;1.11;0;0;0;127;0;0;190;140;50;0;t26;2023-12-04
warmiñsko-mazurskie;102;64;166;0.72;0.45;1.17;0;0;0;154;0;0;294;167;127;0;t28;2023-12-04
wielkopolskie;251;136;387;0.72;0.39;1.11;1;0;1;313;0;0;550;393;157;0;t30;2023-12-04
zachodniopomorskie;142;79;221;0.84;0.47;1.31;0;0;0;206;0;0;395;222;173;0;t32;2023-12-04
