wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1228;128;1356;0.32;0.03;0.35;29;6;23;2103;71;0;16332;1558;14728;46;t00;2022-04-25
dolnoœl¹skie;109;9;118;0.38;0.03;0.41;4;3;1;159;2;0;1086;128;957;1;t02;2022-04-25
kujawsko-pomorskie;36;7;43;0.17;0.03;0.21;0;0;0;116;10;0;705;49;652;4;t04;2022-04-25
lubelskie;113;10;123;0.54;0.05;0.58;1;0;1;173;1;0;1200;145;1049;6;t06;2022-04-25
lubuskie;17;2;19;0.17;0.02;0.19;1;0;1;54;0;0;319;22;297;0;t08;2022-04-25
³ódzkie;71;4;75;0.29;0.02;0.31;0;0;0;110;10;0;874;91;781;2;t10;2022-04-25
ma³opolskie;129;13;142;0.38;0.04;0.42;2;1;1;210;1;0;1331;152;1174;5;t12;2022-04-25
mazowieckie;208;19;227;0.38;0.04;0.42;1;0;1;339;23;0;3059;276;2772;11;t14;2022-04-25
opolskie;43;9;52;0.44;0.09;0.53;1;0;1;34;0;0;373;67;305;1;t16;2022-04-25
podkarpackie;56;9;65;0.26;0.04;0.31;2;0;2;66;1;0;813;73;739;1;t18;2022-04-25
podlaskie;43;6;49;0.37;0.05;0.42;0;0;0;105;6;0;488;53;435;0;t20;2022-04-25
pomorskie;67;7;74;0.29;0.03;0.32;0;0;0;149;2;0;960;91;863;6;t22;2022-04-25
œl¹skie;139;21;160;0.31;0.05;0.35;3;0;3;243;3;0;1110;172;937;1;t24;2022-04-25
œwiêtokrzyskie;34;2;36;0.28;0.02;0.29;11;1;10;69;4;0;597;40;557;0;t26;2022-04-25
warmiñsko-mazurskie;28;2;30;0.20;0.01;0.21;1;1;0;73;1;0;725;34;691;0;t28;2022-04-25
wielkopolskie;57;4;61;0.16;0.01;0.17;1;0;1;99;4;0;904;69;832;3;t30;2022-04-25
zachodniopomorskie;46;4;50;0.27;0.02;0.30;1;0;1;102;3;0;908;59;847;2;t32;2022-04-25
