wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;631;233;864;0.16;0.06;0.23;12;4;8;1570;0;0;4208;889;3314;5;t00;2024-01-16
dolnoœl¹skie;39;13;52;0.13;0.04;0.18;0;0;0;56;0;0;232;52;180;0;t02;2024-01-16
kujawsko-pomorskie;57;17;74;0.28;0.08;0.36;0;0;0;124;0;0;333;76;256;1;t04;2024-01-16
lubelskie;74;20;94;0.35;0.10;0.45;1;0;1;143;0;0;288;99;189;0;t06;2024-01-16
lubuskie;15;3;18;0.15;0.03;0.18;0;0;0;26;0;0;88;18;70;0;t08;2024-01-16
³ódzkie;28;11;39;0.11;0.04;0.16;1;1;0;91;0;0;190;39;151;0;t10;2024-01-16
ma³opolskie;52;20;72;0.15;0.06;0.21;1;0;1;157;0;0;294;72;222;0;t12;2024-01-16
mazowieckie;84;37;121;0.15;0.07;0.22;2;1;1;176;0;0;769;124;645;0;t14;2024-01-16
opolskie;21;7;28;0.21;0.07;0.29;0;0;0;20;0;0;147;29;117;1;t16;2024-01-16
podkarpackie;61;11;72;0.29;0.05;0.34;1;1;0;142;0;0;284;72;212;0;t18;2024-01-16
podlaskie;27;8;35;0.23;0.07;0.30;0;0;0;86;0;0;188;37;151;0;t20;2024-01-16
pomorskie;19;10;29;0.08;0.04;0.12;2;0;2;70;0;0;162;30;132;0;t22;2024-01-16
œl¹skie;46;32;78;0.10;0.07;0.17;2;1;1;208;0;0;438;79;359;0;t24;2024-01-16
œwiêtokrzyskie;17;7;24;0.14;0.06;0.20;0;0;0;35;0;0;86;27;59;0;t26;2024-01-16
warmiñsko-mazurskie;25;13;38;0.18;0.09;0.27;0;0;0;60;0;0;188;40;148;0;t28;2024-01-16
wielkopolskie;44;12;56;0.13;0.03;0.16;0;0;0;94;0;0;207;59;147;1;t30;2024-01-16
zachodniopomorskie;20;10;30;0.12;0.06;0.18;2;0;2;79;0;0;229;30;199;0;t32;2024-01-16
