wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;804;108;912;0.21;0.03;0.24;29;9;20;1433;57;2;12423;1046;11369;8;t00;2022-05-04
dolnoœl¹skie;58;5;63;0.20;0.02;0.22;5;0;5;87;5;0;792;75;717;0;t02;2022-05-04
kujawsko-pomorskie;31;4;35;0.15;0.02;0.17;0;0;0;79;5;0;491;46;445;0;t04;2022-05-04
lubelskie;59;11;70;0.28;0.05;0.33;4;0;4;124;6;0;931;77;853;1;t06;2022-05-04
lubuskie;13;2;15;0.13;0.02;0.15;2;0;2;31;1;0;236;16;220;0;t08;2022-05-04
³ódzkie;39;3;42;0.16;0.01;0.17;3;1;2;93;2;0;618;61;557;0;t10;2022-05-04
ma³opolskie;69;6;75;0.20;0.02;0.22;3;2;1;136;4;0;901;80;821;0;t12;2022-05-04
mazowieckie;157;21;178;0.29;0.04;0.33;3;1;2;239;3;0;2251;205;2045;1;t14;2022-05-04
opolskie;30;1;31;0.31;0.01;0.32;0;0;0;39;1;0;316;36;279;1;t16;2022-05-04
podkarpackie;37;6;43;0.17;0.03;0.20;0;0;0;29;6;1;574;47;527;0;t18;2022-05-04
podlaskie;32;3;35;0.27;0.03;0.30;1;0;1;80;4;0;489;38;451;0;t20;2022-05-04
pomorskie;39;3;42;0.17;0.01;0.18;0;0;0;68;0;0;726;47;679;0;t22;2022-05-04
œl¹skie;124;21;145;0.28;0.05;0.32;4;3;1;202;9;0;1140;153;986;1;t24;2022-05-04
œwiêtokrzyskie;14;6;20;0.11;0.05;0.16;1;1;0;49;5;0;538;24;514;0;t26;2022-05-04
warmiñsko-mazurskie;14;7;21;0.10;0.05;0.15;0;0;0;40;1;0;560;23;537;0;t28;2022-05-04
wielkopolskie;42;6;48;0.12;0.02;0.14;2;1;1;73;3;0;652;57;595;0;t30;2022-05-04
zachodniopomorskie;26;3;29;0.15;0.02;0.17;1;0;1;64;2;1;463;41;418;4;t32;2022-05-04
