wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;142;16;158;0.04;0.00;0.04;0;0;0;28;6;0;2549;184;2358;7;t00;2022-07-02
dolnoœl¹skie;10;1;11;0.03;0.00;0.04;0;0;0;0;0;0;83;11;72;0;t02;2022-07-02
kujawsko-pomorskie;8;1;9;0.04;0.00;0.04;0;0;0;0;0;0;56;11;44;1;t04;2022-07-02
lubelskie;4;3;7;0.02;0.01;0.03;0;0;0;0;2;0;87;8;79;0;t06;2022-07-02
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;29;1;28;0;t08;2022-07-02
³ódzkie;5;0;5;0.02;0;0.02;0;0;0;14;0;0;99;6;92;1;t10;2022-07-02
ma³opolskie;16;1;17;0.05;0.00;0.05;0;0;0;0;0;0;213;21;192;0;t12;2022-07-02
mazowieckie;29;2;31;0.05;0.00;0.06;0;0;0;3;2;0;633;35;598;0;t14;2022-07-02
opolskie;6;1;7;0.06;0.01;0.07;0;0;0;0;0;0;63;8;55;0;t16;2022-07-02
podkarpackie;4;1;5;0.02;0.00;0.02;0;0;0;0;0;0;222;6;216;0;t18;2022-07-02
podlaskie;3;1;4;0.03;0.01;0.03;0;0;0;2;0;0;55;9;46;0;t20;2022-07-02
pomorskie;7;0;7;0.03;0;0.03;0;0;0;0;1;0;110;9;100;1;t22;2022-07-02
œl¹skie;17;2;19;0.04;0.00;0.04;0;0;0;6;1;0;271;20;248;3;t24;2022-07-02
œwiêtokrzyskie;3;0;3;0.02;0;0.02;0;0;0;0;0;0;116;3;113;0;t26;2022-07-02
warmiñsko-mazurskie;2;1;3;0.01;0.01;0.02;0;0;0;0;0;0;40;3;37;0;t28;2022-07-02
wielkopolskie;10;2;12;0.03;0.01;0.03;0;0;0;3;0;0;135;15;120;0;t30;2022-07-02
zachodniopomorskie;5;0;5;0.03;0;0.03;0;0;0;0;0;0;70;6;64;0;t32;2022-07-02
