wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;278;41;319;0.07;0.01;0.08;0;0;0;14;1;0;2191;349;1838;4;t00;2022-07-17
dolnoœl¹skie;11;2;13;0.04;0.01;0.04;0;0;0;0;0;0;39;13;26;0;t02;2022-07-17
kujawsko-pomorskie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;31;5;26;0;t04;2022-07-17
lubelskie;3;1;4;0.01;0.00;0.02;0;0;0;4;0;0;93;8;85;0;t06;2022-07-17
lubuskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;22;1;21;0;t08;2022-07-17
³ódzkie;6;3;9;0.02;0.01;0.04;0;0;0;1;0;0;67;9;58;0;t10;2022-07-17
ma³opolskie;23;4;27;0.07;0.01;0.08;0;0;0;1;0;0;155;27;127;1;t12;2022-07-17
mazowieckie;30;13;43;0.06;0.02;0.08;0;0;0;1;0;0;499;45;454;0;t14;2022-07-17
opolskie;5;1;6;0.05;0.01;0.06;0;0;0;0;0;0;40;14;25;1;t16;2022-07-17
podkarpackie;5;2;7;0.02;0.01;0.03;0;0;0;1;0;0;78;9;68;1;t18;2022-07-17
podlaskie;5;0;5;0.04;0;0.04;0;0;0;0;0;0;20;6;14;0;t20;2022-07-17
pomorskie;7;4;11;0.03;0.02;0.05;0;0;0;0;0;0;78;13;65;0;t22;2022-07-17
œl¹skie;18;5;23;0.04;0.01;0.05;0;0;0;0;0;0;119;24;95;0;t24;2022-07-17
œwiêtokrzyskie;1;1;2;0.01;0.01;0.02;0;0;0;1;1;0;65;2;63;0;t26;2022-07-17
warmiñsko-mazurskie;4;2;6;0.03;0.01;0.04;0;0;0;0;0;0;37;8;29;0;t28;2022-07-17
wielkopolskie;12;2;14;0.03;0.01;0.04;0;0;0;0;0;0;63;14;49;0;t30;2022-07-17
zachodniopomorskie;8;1;9;0.05;0.01;0.05;0;0;0;0;0;0;35;9;26;0;t32;2022-07-17
