wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;123;23;146;0.03;0.01;0.04;0;0;0;3;0;0;1975;163;1806;6;t00;2023-04-10
dolnoœl¹skie;6;1;7;0.02;0.00;0.02;0;0;0;0;0;0;73;7;66;0;t02;2023-04-10
kujawsko-pomorskie;5;0;5;0.02;0;0.02;0;0;0;0;0;0;55;6;49;0;t04;2023-04-10
lubelskie;8;1;9;0.04;0.00;0.04;0;0;0;0;0;0;171;9;161;1;t06;2023-04-10
lubuskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;29;3;26;0;t08;2023-04-10
³ódzkie;7;1;8;0.03;0.00;0.03;0;0;0;0;0;0;121;8;111;2;t10;2023-04-10
ma³opolskie;3;1;4;0.01;0.00;0.01;0;0;0;0;0;0;92;5;87;0;t12;2023-04-10
mazowieckie;23;5;28;0.04;0.01;0.05;0;0;0;1;0;0;474;29;445;0;t14;2023-04-10
opolskie;6;0;6;0.06;0;0.06;0;0;0;0;0;0;53;6;47;0;t16;2023-04-10
podkarpackie;7;1;8;0.03;0.00;0.04;0;0;0;0;0;0;86;8;78;0;t18;2023-04-10
podlaskie;5;3;8;0.04;0.03;0.07;0;0;0;1;0;0;84;8;76;0;t20;2023-04-10
pomorskie;7;1;8;0.03;0.00;0.03;0;0;0;0;0;0;82;8;74;0;t22;2023-04-10
œl¹skie;10;4;14;0.02;0.01;0.03;0;0;0;0;0;0;218;17;201;0;t24;2023-04-10
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;0;0;0;66;6;60;0;t26;2023-04-10
warmiñsko-mazurskie;8;2;10;0.06;0.01;0.07;0;0;0;0;0;0;64;10;54;0;t28;2023-04-10
wielkopolskie;6;1;7;0.02;0.00;0.02;0;0;0;1;0;0;98;10;87;1;t30;2023-04-10
zachodniopomorskie;6;0;6;0.04;0;0.04;0;0;0;0;0;0;77;6;71;0;t32;2023-04-10
