wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;279;42;321;0.07;0.01;0.08;9;1;8;589;7;0;5148;357;4768;23;t00;2022-06-13
dolnoœl¹skie;17;3;20;0.06;0.01;0.07;0;0;0;36;0;0;179;23;156;0;t02;2022-06-13
kujawsko-pomorskie;10;1;11;0.05;0.00;0.05;0;0;0;38;0;0;172;11;160;1;t04;2022-06-13
lubelskie;17;3;20;0.08;0.01;0.10;0;0;0;50;1;0;458;20;437;1;t06;2022-06-13
lubuskie;14;1;15;0.14;0.01;0.15;0;0;0;8;0;0;93;15;78;0;t08;2022-06-13
³ódzkie;14;0;14;0.06;0;0.06;0;0;0;27;0;0;184;16;167;1;t10;2022-06-13
ma³opolskie;19;2;21;0.06;0.01;0.06;0;0;0;46;0;0;430;25;398;7;t12;2022-06-13
mazowieckie;61;11;72;0.11;0.02;0.13;2;0;2;105;0;0;1095;85;1001;9;t14;2022-06-13
opolskie;11;0;11;0.11;0;0.11;0;0;0;18;0;0;168;14;154;0;t16;2022-06-13
podkarpackie;11;4;15;0.05;0.02;0.07;0;0;0;15;2;0;270;16;253;1;t18;2022-06-13
podlaskie;14;2;16;0.12;0.02;0.14;2;0;2;31;0;0;126;17;109;0;t20;2022-06-13
pomorskie;20;3;23;0.09;0.01;0.10;4;1;3;69;0;0;275;24;250;1;t22;2022-06-13
œl¹skie;28;7;35;0.06;0.02;0.08;0;0;0;70;1;0;411;39;372;0;t24;2022-06-13
œwiêtokrzyskie;5;0;5;0.04;0;0.04;0;0;0;13;3;0;222;7;215;0;t26;2022-06-13
warmiñsko-mazurskie;4;1;5;0.03;0.01;0.04;0;0;0;9;0;0;317;5;312;0;t28;2022-06-13
wielkopolskie;14;0;14;0.04;0;0.04;0;0;0;31;0;0;236;14;221;1;t30;2022-06-13
zachodniopomorskie;8;4;12;0.05;0.02;0.07;1;0;1;22;0;0;154;13;140;1;t32;2022-06-13
